pickup_longitude,pickup_latitude,PUCensus_Tract
-73.99086761,40.73033142,5700
-73.78190613,40.64465332,71600
-73.98910522,40.74855804,10100
-74.0032959,40.73883057,7700
-73.95040131,40.79245758,16800
-73.96528625,40.77178574,13000
-73.97571564,40.78905869,17500
-73.97872162,40.7450676,7200
-73.98511505,40.75135803,8400
-73.99472046,40.74501419,9100
-73.78175354,40.64479065,71600
-73.96318054,40.75756836,10601
-73.98907471,40.72150421,3001
-73.78901672,40.64702225,71600
-73.98580933,40.76782608,13900
-73.95336151,40.78245163,14802
-73.94826508,40.74487305,700
-74.01022339,40.71033478,1300
-73.98521423,40.75818253,11900
-74.00011444,40.73274612,6500
-73.99701691,40.73685455,6300
-73.96344757,40.76859283,12000
-74.00311279,40.72776031,3700
-74.00400543,40.74236679,8300
-73.97819519,40.75105667,8000
-73.98892975,40.73684692,5200
-73.99291992,40.76839447,13500
0,0,
-73.98471832,40.72817612,3400
-73.99575806,40.75409698,11100
-73.96990967,40.7601738,10000
-73.99110413,40.76071167,12100
-73.97273254,40.79349518,18300
-73.95453644,40.78095245,14802
-73.95648956,40.77813339,14000
-73.97855377,40.75308609,9400
-73.98778534,40.75962067,11900
-73.99462128,40.71928406,4100
-74.00588226,40.7363739,7500
-73.93939972,40.8103714,20800
-73.99777222,40.75697708,9900
-73.95526886,40.78846741,16002
-73.97652435,40.78057098,16100
-73.78376007,40.64862061,71600
-74.00817108,40.74796295,9900
-73.97775269,40.74235916,7000
-74.00032806,40.73531723,7100
-73.97294617,40.79298019,17900
-73.97928619,40.77759933,15700
-73.98475647,40.73222351,4000
-73.96798706,40.75581741,9800
-74.00550842,40.72867584,6700
-73.99546051,40.75952148,11500
-73.86318207,40.76887131,33100
-73.78205109,40.64464951,71600
-73.98388672,40.74386215,7400
-73.98497772,40.7611084,12500
-73.98007202,40.73835373,6400
-73.96271515,40.77285767,13000
-73.96196747,40.76383972,11800
-73.97939301,40.75480652,9400
-73.99146271,40.74990082,10100
-73.99176788,40.75954819,12100
-73.99891663,40.68695068,4900
-73.97298431,40.75271225,9000
-73.98073578,40.76484299,13700
-73.96201324,40.77941132,14300
-73.98697662,40.73350143,4800
-73.99410248,40.75106812,10100
-73.78354645,40.64885712,71600
-73.95030212,40.77981949,15400
-74.01287079,40.71657944,2100
-74.00302124,40.74825668,9300
-74.00571442,40.75063705,9900
-73.98607635,40.72660828,3800
-73.96339417,40.77454376,13000
-73.98419189,40.74673462,7400
-73.98737335,40.72266006,3002
-73.98204041,40.73209381,4800
-74.00746918,40.73096085,6900
-74.00797272,40.74826813,9900
-73.98206329,40.76902771,14500
-73.98511505,40.72380066,3200
-73.98246002,40.77101135,14900
-73.99205017,40.74946213,10100
-73.98482513,40.74808884,7600
-73.98988342,40.71879196,1800
-73.98148346,40.74951553,8200
-74.00725555,40.74331284,8300
-73.99462128,40.74610901,9100
-73.9861145,40.76810837,13900
-73.99809265,40.67401123,7700
-73.97676086,40.77524567,15700
-74.00411224,40.73957825,7700
-73.9920578,40.72595978,5502
-73.95656586,40.76477051,11600
-73.9942627,40.75096893,10100
-73.9812851,40.75326157,8400
-73.9779129,40.75556183,9400
-73.98812866,40.77464294,15100
-73.95108795,40.79416656,16800
-73.97893524,40.74077225,6600
-73.99103546,40.75020599,10100
-74.00095367,40.74669266,9300
-73.97626495,40.78878784,17500
-73.93003845,40.76726151,7700
-73.97949982,40.74372864,7000
-73.97181702,40.7566185,10000
-73.95948792,40.77436829,14000
-73.99875641,40.73477554,7100
-73.95543671,40.82005692,22302
-73.9670105,40.69399643,19100
-73.956604,40.77132034,13400
-74.00627136,40.73173141,7300
-74.00482178,40.74182892,8300
-73.994133,40.75122833,10100
-73.98814392,40.74357224,5800
-73.97003174,40.76475143,11401
-73.97471619,40.79085159,17500
-73.99073029,40.74383926,5800
-73.97820282,40.76649475,13700
-73.98047638,40.74822998,8000
-73.98674011,40.76179886,12700
-73.97914886,40.77697754,15700
-73.87155914,40.77413177,33100
0,0,
-73.9888916,40.73081207,4000
-73.77668762,40.64536667,71600
-74.00759125,40.74082184,7900
-73.98622131,40.72245026,3002
-73.99151611,40.75499725,11500
-74.00631714,40.73360062,7300
-73.9958725,40.76888275,13500
-73.99865723,40.75046921,9700
-73.98580933,40.74064636,6800
-73.87085724,40.77378845,33100
-74.00523376,40.728405,3700
-73.96339417,40.75762939,10601
-73.98556519,40.74729538,7600
-73.98728943,40.76850128,13900
-73.98461914,40.77963638,15900
-74.00508881,40.74111176,8300
-73.99233246,40.73062897,5700
-73.96019745,40.76647568,11800
-74.01287079,40.71603012,2100
-73.99414063,40.75138855,10300
-73.78133392,40.64493561,71600
-73.97088623,40.74940872,8800
-73.99004364,40.75693893,11500
-73.98612976,40.72953796,4000
-73.95362854,40.78221512,14802
-74.00405884,40.72082138,3300
-73.98116302,40.74124146,6600
-73.9766922,40.78832245,17100
-73.86585236,40.77082825,33100
-73.95787048,40.76498795,11600
-73.98167419,40.7637291,13700
-73.98395538,40.72943878,3400
-73.96561432,40.76449966,12000
-73.96394348,40.76103973,11000
-73.95534515,40.78878021,14300
0,0,
-73.98778534,40.73849106,5200
-73.98696899,40.72542572,3800
-73.95480347,40.76725388,12400
-73.98101044,40.78237152,16300
-73.98036957,40.76413345,13700
-73.9605484,40.76992035,12800
-74.00385284,40.72221375,4700
-73.98194122,40.77048874,14900
-73.99714661,40.71406174,1600
-73.98804474,40.74989319,10100
-73.99924469,40.72265625,4900
-73.96204376,40.77056885,12800
-73.94581604,40.79019928,16600
-73.97955322,40.74370956,7000
-73.95014191,40.67459869,31701
-73.98873138,40.73692322,5000
-73.99326324,40.74207687,5800
-73.98445129,40.74839783,7400
-73.99066925,40.75604248,11500
-73.98830414,40.76490784,13300
-73.7901001,40.64685822,71600
-73.95625305,40.77880096,14801
-73.98430634,40.75486755,11300
-73.95963287,40.77698898,14200
-73.98795319,40.72143173,3001
-73.98828125,40.76441956,13300
-73.99701691,40.72273636,4300
-73.98137665,40.76520157,13700
-74.00079346,40.74221039,8300
-73.95446014,40.7655983,12400
-74.00554657,40.73788071,7700
-73.95843506,40.76463699,11800
-73.97408295,40.75959015,10200
-73.9941864,40.75141907,10300
-73.98535156,40.73579025,4800
-73.98895264,40.72026062,3001
-73.97882843,40.7560463,9400
-73.99673462,40.74271011,8700
-73.98937988,40.76839066,13500
-73.98170471,40.78145599,16300
-73.98217773,40.77308273,14900
-73.97475433,40.77804184,16100
-73.91706085,40.74095154,23500
-73.98522186,40.72828293,3800
-74.00389099,40.74770355,9300
-73.97370148,40.74324417,6200
-73.97138977,40.75358963,9000
-73.98188019,40.77827835,15900
-73.96798706,40.79248047,18100
-73.98899841,40.72153854,3001
-73.9980011,40.74586105,9100
-73.95986176,40.76666641,11800
-73.96221161,40.7762413,14200
-73.99259949,40.75838089,11500
-73.97801208,40.75551987,9400
-73.9726944,40.75631332,10000
-73.9569397,40.78089523,15002
-73.98085785,40.72982025,3400
-74.00093842,40.73181152,7100
-73.97310638,40.748703,8800
-73.96514893,40.76947784,12200
-73.95864868,40.77828217,14200
-74.00152588,40.74630356,9300
-73.95259857,40.78070831,14602
-73.99736786,40.72109222,4100
-73.96704865,40.80059433,19100
-73.94736481,40.81042862,22400
-74.00017548,40.74287033,8700
-73.98904419,40.72520447,3602
-73.77680969,40.6452713,71600
-73.98155975,40.77961731,15900
-73.97924805,40.74431992,7200
-74.0038681,40.74199295,8300
-73.98278046,40.76189804,13100
-73.98940277,40.7422142,5800
-74.00231171,40.74997711,9700
-73.98322296,40.75654602,11900
-73.96047974,40.77405167,14000
-73.97859192,40.76204681,10400
-73.96037292,40.76177979,10602
-74.00042725,40.71849823,4500
-73.97388458,40.76203156,10200
-73.9883194,40.73733139,5000
-74.00572968,40.75065613,9900
-73.9993515,40.72662354,4900
-73.95770264,40.80387497,20102
0,0,
-73.97554779,40.76369095,11201
-73.99189758,40.71609116,1600
-73.98497772,40.74245071,5600
-73.9821167,40.75146484,8200
-73.95616913,40.77587128,14000
-73.96888733,40.75677872,9800
-73.99067688,40.75652313,11500
-73.99526978,40.74433899,9100
-74.0094986,40.73814011,7900
-73.99040222,40.73923111,5200
-73.98226166,40.77627563,15300
-74.00447845,40.71928024,3300
-74.01140594,40.71530151,2100
-74.00479126,40.72153091,4700
-74.00164032,40.74676895,9300
-74.00227356,40.72827911,6500
-73.99867249,40.73491669,7100
-73.93563843,40.79606247,18800
-73.78035736,40.64739227,71600
-73.9614563,40.77706146,14200
-73.96572876,40.76863861,12200
-73.86351013,40.76980209,33100
-73.97896576,40.76213837,13100
-73.9871521,40.72943878,4000
-73.96366119,40.7683754,12000
-73.99085236,40.73001099,5700
-73.9761734,40.76416779,11201
-73.98724365,40.75589752,11300
-73.950737,40.77661133,14601
-73.9289093,40.81506729,6300
-73.87445068,40.77402115,33100
-74.00240326,40.73971939,8100
-73.95070648,40.77935028,14602
-73.97457123,40.7503624,8800
-73.99430084,40.74621582,9500
-73.95173645,40.76970673,13200
-73.98750305,40.76033401,12500
-74.00486755,40.72349167,3700
-73.95681763,40.76813507,12600
-73.97216034,40.7472496,7800
-73.99771881,40.72740173,5501
-73.98841858,40.76927567,13900
-73.97911072,40.74971771,8000
-73.93183136,40.76522446,4500
-73.99466705,40.7505455,10300
-73.98667908,40.74242783,5600
-73.98715973,40.73322296,4000
-73.97167969,40.78218842,16500
-73.97913361,40.7614212,10400
-73.78201294,40.64460754,71600
-73.9740448,40.75658798,10000
-73.9905014,40.7460556,7600
-73.98532867,40.72746277,3200
-73.98531342,40.74472809,7400
-73.98035431,40.78213501,16300
-73.89286804,40.7660408,30904
-74.00508881,40.75165939,9900
-73.98596954,40.71795654,1402
-73.95575714,40.77622986,13800
-73.99382019,40.74137115,5400
-73.96665955,40.76147079,11203
-73.98844147,40.72309875,3002
-73.9968338,40.74744034,9500
-73.98154449,40.78100204,16300
-73.98053741,40.78002167,16100
-74.00387573,40.72064972,3300
-73.7824707,40.64456558,71600
-73.97645569,40.76006699,10400
-73.98786163,40.76970673,14500
-73.86296844,40.76876831,33100
-73.98816681,40.74515152,7600
-73.99250031,40.73467636,6100
-73.99747467,40.75665665,11100
-73.98843384,40.73661041,5000
-73.95992279,40.76284027,11800
-73.96556854,40.77188873,13000
-73.99386597,40.73654175,5400
-74.00356293,40.73864746,7700
-73.98236084,40.75101852,8200
-73.99091339,40.74950027,10100
-73.98706055,40.7509613,10900
-73.98188019,40.77330399,14900
-73.94683075,40.77685547,14402
-74.00885773,40.71070099,1502
-73.98659515,40.75430679,11300
-74.00707245,40.72795868,3700
-73.9777298,40.75491714,9400
-74.01223755,40.71489716,2100
-74.00991058,40.72087479,3900
-73.9952774,40.7286911,5501
-73.99291229,40.72359085,4300
-73.96747589,40.76588821,12000
-73.96161652,40.81132889,20500
-73.99850464,40.7332077,6300
-73.95402527,40.77479553,13800
-73.97994995,40.74330139,7200
-73.99578094,40.75899124,11500
-73.99102783,40.73011017,5700
-73.99227905,40.72518158,5502
-73.99329376,40.72969818,5700
-73.981987,40.77206039,14900
-73.97550964,40.75167847,9200
-73.98249054,40.74534225,7200
-73.95549774,40.78205109,14802
-73.94719696,40.78440094,15602
-73.9739151,40.79151535,17900
-73.95973206,40.76937103,12600
-73.98148346,40.74986649,8200
-73.9682312,40.78715515,17300
-74.0031662,40.72193527,4700
-73.97390747,40.76464081,11201
-73.9899292,40.73299408,4200
-73.95066833,40.77131653,13200
-74.00683594,40.73010254,6700
-73.95272064,40.78367233,15801
-73.97470093,40.74211884,6200
-74.01126862,40.70307159,900
-73.98780823,40.71921539,1800
-73.90087128,40.86820602,26500
-73.95541382,40.76815033,12400
-73.77680206,40.64559174,71600
-73.97719574,40.7428894,7000
-73.98429871,40.7491951,7600
-73.95877838,40.76874161,12600
-74.00939178,40.71316147,2100
-73.79639435,40.66671753,30600
-73.98538971,40.76316071,13100
-73.9621582,40.77930069,14300
-73.99993134,40.73863602,7700
-73.95650482,40.77143097,13400
-73.97407532,40.75238419,9200
-73.79625702,40.64467621,71600
-73.9913559,40.74971008,10100
-73.97982025,40.78071976,16100
-73.99438477,40.72612762,5502
-73.97753906,40.78435135,16700
-73.96866608,40.7672348,12200
-73.99166107,40.73512268,6100
-74.00595093,40.7059288,700
-73.95590973,40.7791481,14801
-73.95610809,40.77853775,14801
-73.99360657,40.74687195,9500
-74.0057373,40.74037552,7900
-73.98106384,40.73780441,6400
-73.97816467,40.75220108,8200
-73.97966766,40.77560806,15300
-73.98336792,40.73174286,4800
-73.95690155,40.76734924,12600
-73.9753418,40.74139023,7000
-73.98964691,40.74412918,5800
-73.97813416,40.75243759,9200
-73.9818573,40.76433563,13700
-73.98046112,40.73420334,4800
-73.98308563,40.73878098,6400
-73.95806885,40.77310562,13400
-73.97174835,40.76554489,11401
-73.99449158,40.7408905,8700
-73.99739838,40.75631332,11100
-73.98454285,40.74302292,5600
-73.96368408,40.75769424,10800
-73.95316315,40.79141235,16800
-73.97915649,40.74718094,8000
-73.95601654,40.7640419,11600
-73.98524475,40.76028061,12500
-73.98313141,40.74376297,7200
-74.00749969,40.72580338,3700
-73.96429443,40.75729752,10800
0,0,
-73.98033905,40.78099442,16300
-73.99533081,40.71752167,4100
-74.01385498,40.71420288,31703
-73.77677155,40.64551544,71600
-73.97728729,40.75246811,9200
-73.98062897,40.77998734,16300
-73.99169922,40.74917984,10100
-73.97349548,40.77965164,16500
-73.97840881,40.75894165,10400
0,0,
-73.96623993,40.7577858,10800
-73.97358704,40.74359894,6200
-73.97187805,40.78884888,17300
-73.97331238,40.75808334,10000
-74.00318909,40.72751617,3700
-73.99085999,40.73981857,5400
-73.97299194,40.74433899,8601
-73.86294556,40.76921844,33100
-74.0118866,40.71388245,2100
-73.95188141,40.72328568,51700
-73.97284698,40.75864029,10000
-74.00189209,40.70928955,1501
-73.97502899,40.75222778,9200
-73.98059845,40.73057175,4400
-73.86282349,40.7686882,33100
-73.94032288,40.7937088,18000
-74.00489044,40.7467041,9900
-73.97779846,40.74581528,7800
-73.98433685,40.74322128,5600
-73.97180176,40.79437637,18300
-73.99464417,40.75052643,10100
-73.87309265,40.77411652,33100
-73.99351501,40.74743271,9500
-74.00402069,40.72571945,3700
-73.98189545,40.76983261,14500
-73.98905945,40.76129532,12700
-73.97519684,40.75040436,8000
-73.95245361,40.78110886,14802
-73.97635651,40.75058746,8000
-73.97868347,40.72441864,2602
-73.99499512,40.73413467,6300
-73.98220825,40.76974106,14500
-73.98568726,40.77839279,15500
-73.98154449,40.75043106,8200
-73.9963913,40.75316238,10300
-73.97737122,40.75009537,8000
-73.99043274,40.77197266,15100
-74.01538849,40.71457672,31703
-73.98197937,40.76002502,12500
-73.97051239,40.75629425,10000
-73.9799881,40.78089905,16300
-73.98967743,40.75690079,11300
-73.9443512,40.79460144,17200
-73.96087646,40.77508545,14000
-74.00934601,40.72463608,3900
-73.8744278,40.77402496,33100
-73.98882294,40.74132919,5600
-73.96920776,40.76681137,12200
-73.99147034,40.75035477,10100
-73.99554443,40.73279953,5900
-73.9556427,40.77972031,14802
-73.780159,40.64567947,71600
-73.79014587,40.64715958,71600
-73.99102783,40.74528885,5800
-73.9807663,40.76751328,13700
0,0,
-73.9829483,40.74468613,7200
0,0,
-74.00054169,40.73768997,7700
-73.91242218,40.62532806,69601
0,0,
-73.97727203,40.7615509,10400
-73.9913559,40.72386551,3602
-73.96512604,40.75801849,10800
-73.97361755,40.75615692,9200
-73.97557831,40.75117111,8000
-73.95366669,40.78513718,16001
-73.9800415,40.73934555,6600
-73.99397278,40.7510643,10100
-73.96873474,40.76255035,11402
-73.99494934,40.74440765,9100
-73.98680878,40.73944473,6800
-73.97939301,40.76366425,13700
-73.98595428,40.77784348,15500
-74.00588989,40.74014282,7900
-73.98007202,40.7651329,13700
-74.01009369,40.7203598,3900
-73.98931122,40.73607254,5000
-73.99794769,40.72755814,5501
-73.99208832,40.75907516,12100
-74.00450897,40.72263336,4700
-73.98901367,40.72153473,3001
-73.99026489,40.74335861,5800
-73.79299927,40.64496231,71600
-73.98574829,40.75806046,11900
-73.97664642,40.74764252,7800
-73.98986053,40.74076843,5600
-73.98023224,40.74250031,6600
-73.97672272,40.75057602,8000
-73.97835541,40.76317215,13700
-73.99409485,40.73554993,6300
-73.98136139,40.74428177,7200
-73.87090302,40.77377319,33100
0,0,
-73.96212006,40.80533981,19701
-73.95506287,40.77848053,14801
-73.97801208,40.78367615,16700
-73.98268127,40.7718811,14900
-73.99916077,40.73931885,8100
-73.95527649,40.77693176,13800
-73.97975922,40.74725342,7200
-74.00531769,40.72040176,3300
-74.0066452,40.73700714,7900
-73.96625519,40.71215439,54900
-73.99469757,40.76180267,12900
-73.99217224,40.71481705,1600
-73.99653625,40.73729324,5400
-73.9943924,40.71962357,4100
-73.99095154,40.77225876,15100
-73.98066711,40.76537323,13700
-73.94062042,40.75307083,3300
-73.98783112,40.75014877,10900
-73.99661255,40.74787521,9700
-74.00553894,40.71831131,3300
-73.9739151,40.79159164,17900
-73.98889923,40.73137665,4200
-73.96504211,40.79174805,18100
-73.98560333,40.73815536,5000
-73.96794128,40.80218124,19500
-74.01586914,40.71528244,31703
-73.98526001,40.74785995,7600
-73.99460602,40.72633362,5502
-73.99568939,40.75912857,11500
-73.9677887,40.76531219,11402
-73.96679688,40.77253723,13000
-73.97029877,40.75886917,10000
-73.97979736,40.74625397,7200
-73.95373535,40.76631165,12400
-73.99891663,40.73443222,6300
-73.97806549,40.75283813,9400
-74.01615906,40.70497131,1300
-73.98536682,40.74485397,7400
-73.96924591,40.75892639,10000
-73.99308014,40.76280594,12700
-73.9829483,40.7351265,4800
-73.98603821,40.74313736,5600
-73.95287323,40.78322983,15801
-73.86264801,40.76879883,33100
-73.95386505,40.78701401,16001
-73.98596191,40.75879288,11900
-73.9681778,40.75902557,10800
-74.00134277,40.72266006,4900
-73.94857025,40.80379105,22000
-73.97741699,40.75226212,9200
-73.95407104,40.77292633,13800
-73.94526672,40.77876282,15200
