pickup_longitude,pickup_latitude,PUcity,PUdistrict
-73.98932648,40.7694931,New York,Clinton
-73.99384308,40.74125671,New York,Flatiron District
-73.99885559,40.74990082,New York,Chelsea
-73.9863205,40.77232361,New York,Lincoln Square
-73.99406433,40.72467422,New York,Noho
-73.95774841,40.7653923,New York,Upper East Side
-73.97982025,40.7495575,New York,Midtown South Central
-73.98835754,40.72180176,New York,Lower East Side
-73.9622345,40.7739563,New York,Upper East Side
-73.96634674,40.77323532,New York,Upper East Side
-73.97528839,40.75630951,New York,Midtown Center
-73.94783783,40.78290939,New York,Yorkville
-73.99462128,40.76070023,New York,Clinton
-73.97067261,40.78351974,New York,Upper West Side
-73.97922516,40.75548935,New York,Midtown Center
-73.97324371,40.75285339,New York,Midtown Center
-73.97954559,40.76715088,New York,Clinton
-73.95498657,40.7775116,New York,Upper East Side
-73.98551178,40.76908112,New York,Clinton
-73.99018097,40.73698425,New York,Flatiron District
-73.98405457,40.72118378,New York,Lower East Side
-73.95121002,40.77801132,New York,Yorkville
-73.9986496,40.72465897,New York,Soho
-73.98303223,40.77325821,New York,Lincoln Square
-73.97851563,40.78285599,New York,Upper West Side
-74.01287842,40.7169075,New York,Tribeca
-73.97766113,40.74914169,New York,Murray Hill
-73.98695374,40.72970581,New York,East Village
-73.9874115,40.7804184,New York,Lincoln Square
-73.98720551,40.73298264,New York,East Village
-73.98680115,40.75040054,New York,Koreatown
-73.97072601,40.75571823,New York,Midtown Center
-73.9671936,40.7576828,New York,Turtle Bay
-73.98486328,40.7281189,New York,East Village
-74.00263214,40.73986053,New York,Chelsea
-73.98983765,40.73368835,New York,Greenwich Village
-73.97979736,40.74328613,New York,Kips Bay
-73.9822998,40.73169708,New York,Gramercy Park
-74.02323914,40.76623535,Weehawken,
-73.95159912,40.76993561,New York,Upper East Side
-73.99002075,40.7326889,New York,Greenwich Village
0,0,,
-73.98043823,40.75400925,New York,Midtown Center
-73.98027802,40.74567413,New York,Kips Bay
-73.99575043,40.73342133,New York,Greenwich Village
-73.97779083,40.78277206,New York,Upper West Side
-73.98183441,40.77282333,New York,Lincoln Square
-73.97488403,40.7608757,New York,Midtown Center
-73.97385406,40.76499939,New York,Central Park
-74.00421143,40.73804474,New York,West Village
-73.99438477,40.75072861,New York,Chelsea
-73.98007965,40.76062012,New York,Theater District-Times Square
-73.96189117,40.76842117,New York,Upper East Side
-74.01081848,40.71621323,New York,Tribeca
-74.00244141,40.7560463,New York,Hells Kitchen
-73.9693222,40.76819611,New York,Upper East Side
-74.00906372,40.71376038,New York,Tribeca
-73.97252655,40.79102325,New York,Upper West Side
-73.98908234,40.76335907,New York,Clinton
-73.93971252,40.79432297,New York,East Harlem
-73.99433899,40.76137161,New York,Clinton
-73.98154449,40.743927,New York,Kips Bay
-74.00357819,40.74155045,New York,Chelsea
-73.99454498,40.74642563,New York,Chelsea
-73.99365234,40.74193573,New York,Flatiron District
-74.00377655,40.74198914,New York,Chelsea
-73.98834229,40.72333908,New York,East Village
-73.99822998,40.74438858,New York,Chelsea
-73.95362854,40.77532959,New York,Yorkville
-73.9764328,40.77538681,New York,Lincoln Square
-74.00592041,40.75078201,New York,Chelsea
-73.97531128,40.7568512,New York,Midtown Center
0,0,,
-73.98083496,40.75006104,New York,Midtown South Central
-73.97788239,40.74632645,New York,Murray Hill
-73.98336792,40.7685318,New York,Clinton
-73.97476959,40.7624321,New York,Midtown Center
-74.00410461,40.74797058,New York,Chelsea
-73.97159576,40.78225708,New York,Upper West Side
-73.96059418,40.76990509,New York,Upper East Side
-73.95054626,40.77585602,New York,Yorkville
-73.98239899,40.77539444,New York,Lincoln Square
-73.97801208,40.7455368,New York,Kips Bay
-73.96048737,40.71096039,Brooklyn,Williamsburg
-73.99733734,40.71421051,New York,Chinatown
-74.01003265,40.70515442,New York,Financial District
-73.99360657,40.7571907,New York,Hells Kitchen
-73.98130035,40.75901794,New York,Theater District-Times Square
-73.95336151,40.76528549,New York,Upper East Side
-73.98555756,40.76708984,New York,Clinton
-73.98220062,40.77040863,New York,Lincoln Square
-73.98132324,40.77848816,New York,Upper West Side
0,0,,
-73.97176361,40.75971222,New York,Midtown Center
-73.98455811,40.76446533,New York,Clinton
-73.98612976,40.72217178,New York,Lower East Side
-73.97364044,40.75756073,New York,Midtown Center
-74.0100174,40.71216583,New York,Tribeca
-73.95319366,40.77967834,New York,Yorkville
-73.98623657,40.75345612,New York,Garment District
-74.00226593,40.71772766,New York,Chinatown
-73.97884369,40.75893021,New York,Midtown Center
-73.99385071,40.74691772,New York,Chelsea
-73.96867371,40.76745987,New York,Upper East Side
-73.97741699,40.75384903,New York,Midtown Center
-74.00507355,40.71969986,New York,Tribeca
-73.97463226,40.78308868,New York,Upper West Side
-73.98202515,40.76848984,New York,Clinton
-73.98323822,40.76159668,New York,Theater District-Times Square
-73.99172211,40.75967026,New York,Clinton
-73.98460388,40.76444244,New York,Clinton
0,0,,
-74.00357056,40.72636414,New York,Soho
-73.94816589,40.77442551,New York,Yorkville
-74.00592041,40.73613739,New York,West Village
-73.98614502,40.74068832,New York,Kips Bay
-73.99060822,40.75624847,New York,Garment District
-73.95766449,40.76979446,New York,Upper East Side
-73.97587585,40.7551651,New York,Midtown Center
-73.98110962,40.76414108,New York,Clinton
-73.99111938,40.73945618,New York,Flatiron District
-73.97211456,40.74991226,New York,Turtle Bay
-73.9544754,40.76576233,New York,Upper East Side
-74.00095367,40.72977829,New York,Greenwich Village
-73.97592926,40.74945831,New York,Murray Hill
-73.98262787,40.76121521,New York,Theater District-Times Square
-73.95307922,40.74586105,Long Island City,Hunters Point
-73.98553467,40.75884247,New York,Theater District-Times Square
-73.96561432,40.76195526,New York,Upper East Side
-73.97893524,40.766716,New York,Clinton
-73.99582672,40.76442337,New York,Clinton
-73.98104858,40.75354767,New York,Midtown South Central
-73.98200226,40.74898529,New York,Midtown South Central
-73.95834351,40.80757904,New York,Morningside Heights
-73.95716095,40.76643753,New York,Upper East Side
-73.98149109,40.76486588,New York,Clinton
-74.00272369,40.73902512,New York,West Village
-73.91841888,40.77030182,Astoria,Astoria
-73.96128082,40.7648201,New York,Upper East Side
-73.98567963,40.75804901,New York,Theater District-Times Square
-73.99430847,40.75122833,New York,Chelsea
-74.01124573,40.7029953,New York,Financial District
-73.98840332,40.72003937,New York,Lower East Side
-73.99242401,40.74874878,New York,Chelsea
-74.00492096,40.71631622,New York,Tribeca
-73.98934174,40.74823761,New York,Chelsea
-73.98524475,40.72686386,New York,East Village
-73.95261383,40.78077698,New York,Upper East Side
-73.97699738,40.74323273,New York,Kips Bay
-73.98377991,40.74997711,New York,Midtown South Central
-73.97002411,40.7646904,New York,Upper East Side
-74.00792694,40.73937988,New York,West Village
0,0,,
-73.97200775,40.74407196,New York,Tudor City
-74.01638031,40.71020508,New York,Battery Park City
0,0,,
-73.96897125,40.75553513,New York,Turtle Bay
-73.98869324,40.74845123,New York,Koreatown
-73.99317169,40.74768829,New York,Chelsea
-73.95365143,40.7836647,New York,Upper East Side
-73.98875427,40.7221756,New York,Lower East Side
-73.96939087,40.79028702,New York,Upper West Side
-73.99711609,40.7366333,New York,Greenwich Village
-73.97569275,40.73329163,New York,Stuyvesant Town
-73.98246002,40.76435852,New York,Clinton
-73.98848724,40.74855423,New York,Koreatown
-73.98477173,40.75385284,New York,Midtown South Central
-74.00631714,40.71458435,New York,Tribeca
-74.00802612,40.71940231,New York,Tribeca
-73.9894104,40.73009491,New York,East Village
-73.99407196,40.75099564,New York,Chelsea
-73.97509766,40.75241089,New York,Midtown Center
0,0,,
-73.9861145,40.76708984,New York,Clinton
-73.99653625,40.72552872,New York,Noho
-73.97410583,40.73985291,New York,Kips Bay
-73.99212646,40.72544861,New York,Noho
-74.00422668,40.74244308,New York,Chelsea
-73.94828033,40.7740097,New York,Yorkville
-73.97854614,40.76181412,New York,Midtown Center
-73.98292542,40.75636673,New York,Midtown Center
-73.97770691,40.7490921,New York,Murray Hill
-73.95638275,40.78116989,New York,Upper East Side
-73.98484802,40.75893021,New York,Theater District-Times Square
-73.98028564,40.74290848,New York,Kips Bay
-73.98319244,40.76945114,New York,Lincoln Square
-74.00909424,40.71750641,New York,Tribeca
-73.99110413,40.72977066,New York,Noho
-73.97963715,40.78477859,New York,Upper West Side
-74.00636292,40.73322296,New York,West Village
-73.99452209,40.75070572,New York,Chelsea
-73.95841217,40.77861404,New York,Upper East Side
-73.98506927,40.74758911,New York,Midtown South Central
-74.00679016,40.7440834,New York,Chelsea
-73.97925568,40.75794983,New York,Midtown Center
-73.96951294,40.68934631,Brooklyn,Clinton Hill
-73.98119354,40.77843857,New York,Upper West Side
-73.96199799,40.75809479,New York,Sutton Place
-73.97795105,40.75762939,New York,Midtown Center
-73.99597168,40.72457123,New York,Soho
-73.99032593,40.74212646,New York,Midtown South Central
-73.99034882,40.73504639,New York,Flatiron District
-73.958992,40.7718544,New York,Upper East Side
-73.78957367,40.64665985,Jamaica,
-73.98699188,40.7504425,New York,Koreatown
-73.98549652,40.73160172,New York,East Village
-74.00714874,40.72815704,New York,Soho
-73.96127319,40.78038788,New York,Central Park
-73.99156189,40.7268486,New York,East Village
-73.98269653,40.72709656,New York,East Village
-73.97701263,40.77984619,New York,Upper West Side
-73.95438385,40.78823853,New York,East Harlem
-73.95957184,40.78121567,New York,Upper East Side
-73.94983673,40.77597427,New York,Yorkville
-73.95954895,40.77378845,New York,Upper East Side
-73.94779205,40.77130508,New York,Yorkville
-73.9858551,40.72286224,New York,East Village
-73.98892975,40.71881866,New York,Lower East Side
-73.97754669,40.7465477,New York,Murray Hill
-73.78276062,40.64441681,Jamaica,
-74.0006485,40.72887802,New York,Greenwich Village
-73.98020172,40.73914337,New York,Kips Bay
-74.00386047,40.70749664,New York,Financial District
-73.87446594,40.77391052,Flushing,
-73.98862457,40.74861145,New York,Koreatown
0,0,,
-73.95544434,40.78268814,New York,Upper East Side
-73.99215698,40.75005341,New York,Chelsea
-73.98097229,40.76190186,New York,Theater District-Times Square
-73.97218323,40.75004578,New York,Turtle Bay
-73.96981812,40.76018524,New York,Midtown Center
-73.9484787,40.70006561,Brooklyn,Williamsburg
-73.99956512,40.7145195,New York,Chinatown
-73.99385834,40.75154877,New York,Chelsea
-73.92201233,40.75534058,Long Island City,Astoria
-73.98503876,40.74161911,New York,Kips Bay
-73.96724701,40.75675964,New York,Turtle Bay
-73.99299622,40.72806931,New York,Noho
-73.98246765,40.75672531,New York,Midtown Center
-73.99350739,40.75206757,New York,Chelsea
-73.99317932,40.73435974,New York,Greenwich Village
-73.97959137,40.72917557,New York,East Village
-73.9925766,40.7497673,New York,Chelsea
-73.95943451,40.7734642,New York,Upper East Side
-73.99272919,40.75825119,New York,Garment District
-74.0089035,40.7310791,New York,West Village
-73.98091888,40.75370026,New York,Midtown Center
-74.00424957,40.74219894,New York,Chelsea
-73.78948975,40.64710999,Jamaica,
-74.01028442,40.71887207,New York,Tribeca
-73.94569397,40.80760956,New York,Harlem
-73.9899826,40.72549057,New York,East Village
-73.93660736,40.81415176,New York,East Harlem
-73.93647003,40.75521088,Long Island City,Long Island City
0,0,,
-73.98519135,40.73591614,New York,Gramercy Park
-73.98165894,40.76337814,New York,Clinton
-73.98243713,40.76086807,New York,Theater District-Times Square
-73.98517609,40.74726868,New York,Midtown South Central
-73.99019623,40.7681694,New York,Clinton
-73.97180176,40.74623108,New York,Tudor City
-73.99449158,40.74772263,New York,Chelsea
0,0,,
-73.79154968,40.65597153,Jamaica,
-73.98078918,40.76432037,New York,Clinton
-74.00862122,40.71995926,New York,Tribeca
-73.98752594,40.76555252,New York,Clinton
-73.86386871,40.76979828,Flushing,
-73.98084259,40.78200912,New York,Upper West Side
-73.95475006,40.76727676,New York,Upper East Side
-74.00698853,40.74171829,New York,Chelsea
-73.99860382,40.74485016,New York,Chelsea
-73.98215485,40.76790237,New York,Clinton
-74.00307465,40.72205734,New York,Soho
-73.96658325,40.75715637,New York,Turtle Bay
-73.96546173,40.75788498,New York,Turtle Bay
-73.99137878,40.72401047,New York,East Village
-73.9546814,40.76348877,New York,Upper East Side
-73.99028015,40.77187729,New York,Lincoln Square
-73.98243713,40.76734924,New York,Clinton
-74.00140381,40.7312355,New York,West Village
-73.97619629,40.75884247,New York,Midtown Center
-73.96448517,40.76050949,New York,Turtle Bay
-73.97605133,40.69342041,Brooklyn,Fort Greene
-73.99724579,40.72206116,New York,Nolita
-73.98985291,40.75643921,New York,Theater District-Times Square
-73.98258209,40.76145554,New York,Theater District-Times Square
-73.96782684,40.76294708,New York,Upper East Side
-73.98531342,40.76861572,New York,Clinton
-73.96932983,40.75625992,New York,Turtle Bay
-73.99419403,40.75102234,New York,Chelsea
-73.87075043,40.77374649,Flushing,East Elmhurst
-73.99513245,40.74494171,New York,Chelsea
-73.98667145,40.7414856,New York,West Village
-73.78191376,40.64469147,Jamaica,
-73.78192139,40.64468002,Jamaica,
-73.95809937,40.76843643,New York,Upper East Side
-73.99757385,40.75381851,New York,Chelsea
-73.94776154,40.78344345,New York,Yorkville
-73.97329712,40.79256439,New York,Upper West Side
-73.98085022,40.71424103,New York,Lower East Side
-73.77674866,40.64526749,Jamaica,
-74.00172424,40.74067307,New York,Chelsea
-73.96350861,40.75750351,New York,Turtle Bay
-74.00839996,40.74192429,New York,Meatpacking District
-73.9852829,40.72374725,New York,East Village
-73.98103333,40.7677002,New York,Clinton
-73.98298645,40.7609024,New York,Theater District-Times Square
-73.96274567,40.76789093,New York,Upper East Side
-73.99353027,40.72739029,New York,Noho
-73.9547348,40.78026581,New York,Upper East Side
-73.97806549,40.757061,New York,Midtown Center
-73.99581146,40.76823807,New York,Clinton
-73.9719696,40.78724289,New York,Upper West Side
-74.00482941,40.7086792,New York,Financial District
-74.00614166,40.71731949,New York,Tribeca
-73.94526672,40.77437592,New York,Yorkville
-73.97193146,40.78973389,New York,Upper West Side
-73.98882294,40.69354248,Brooklyn,Downtown Brooklyn
-73.97236633,40.75702286,New York,Midtown Center
-73.98477936,40.77433777,New York,Lincoln Square
-73.98246002,40.77346802,New York,Lincoln Square
-73.97845459,40.74994659,New York,Murray Hill
-73.98506165,40.77389526,New York,Lincoln Square
-73.99188995,40.69525146,Brooklyn,
-73.9393158,40.84302521,New York,Washington Heights South
-73.95316315,40.7717514,New York,Upper East Side
-73.97333527,40.76921082,New York,Central Park
-73.99343872,40.72249603,New York,Nolita
-73.98737335,40.76013565,New York,Theater District-Times Square
-73.9903183,40.75130081,New York,Garment District
-73.95695496,40.77761078,New York,Upper East Side
-73.97728729,40.74311447,New York,Kips Bay
