dropoff_longitude,dropoff_latitude,DOCensus_Tract
-73.91788483,40.8192749,6700
-73.97968292,40.77619171,15700
-73.98097229,40.76391602,13700
-73.91361237,40.84763718,21700
-73.97148895,40.75802231,10000
-73.98786163,40.73352814,4200
-73.97957611,40.78536606,16700
-73.96966553,40.75780869,10000
-73.98724365,40.74493027,7600
0,0,
-73.9691391,40.78616333,17300
-74.01412201,40.7089386,1300
-73.98449707,40.67152023,13700
-73.97568512,40.75796509,10200
-73.97025299,40.76522446,11401
-73.913414,40.76924896,12500
-73.93574524,40.79585266,18800
-74.01376343,40.71418381,31703
-74.01334381,40.70466614,1300
-73.97457886,40.79060364,17500
-73.86433411,40.7699852,33100
-73.95552826,40.76436996,11600
-73.98262787,40.73132706,4000
-73.96331787,40.77517319,14200
-73.96733093,40.80446243,19900
-73.9419632,40.68271637,26700
-73.99147797,40.73245239,6100
-73.96633911,40.75973129,10800
-73.97019958,40.79494476,18300
-73.97543335,40.75645447,9400
0,0,
-73.98310852,40.73441315,4800
-73.97154236,40.7644043,11401
-73.97434235,40.76312256,11201
-73.99095154,40.7557106,11500
-73.9899826,40.75318146,10900
-73.95654297,40.78231049,15002
-73.98345947,40.75600052,11900
-73.99193573,40.74581528,9500
-74.00666809,40.73308182,7500
-73.99441528,40.76085663,12100
0,0,
-73.97544861,40.7610054,10400
-73.99248505,40.74766159,9500
-73.99017334,40.75680542,11500
-73.9984436,40.76073837,11700
-73.97657013,40.78532028,16900
-74.00611115,40.72867584,3700
-73.98434448,40.7485733,7400
-73.97635651,40.77652359,15700
-74.01665497,40.71482086,31703
-73.96798706,40.75574875,9800
-73.98487091,40.73479843,4800
-74.01230621,40.70671463,900
0,0,
-73.99572754,40.73078918,6500
-74.03218842,40.62065125,5800
-73.98194885,40.77503967,15300
-73.98613739,40.74418259,5600
-73.99481964,40.75017929,10100
-73.95519257,40.77684402,13800
-73.9826889,40.77707291,15300
-73.97245789,40.68602753,18100
-73.95446777,40.78909683,16800
-73.9952774,40.72492218,4300
-73.95040894,40.72791672,57300
-73.99810028,40.7196312,4100
-73.97231293,40.75650024,10000
-73.98107147,40.771698,14900
-74.00698853,40.70524216,700
-73.96848297,40.76028061,11203
-73.97515869,40.66970062,16500
-73.99771118,40.76098633,12900
-74.01425171,40.71452713,31703
-73.98430634,40.75509644,11900
-73.99132538,40.75026321,10100
-73.99542236,40.7263031,5502
-73.97689056,40.73894119,6200
-74.00507355,40.74078751,7700
-73.98383331,40.75305557,8400
-73.93862915,40.8015976,19600
-73.98799896,40.7237854,3002
-74.00466156,40.72269058,4700
-73.98752594,40.75680923,11900
-73.94715881,40.79993057,18600
-73.98719788,40.75540161,11300
-73.96944427,40.75276566,9000
-73.99204254,40.7310791,5900
-73.95675659,40.78056717,14802
-73.97233582,40.67679214,16100
-73.98252106,40.74245453,6800
-73.95370483,40.72280121,51700
-73.99524689,40.72491074,4300
-73.97011566,40.76195145,11203
-73.99739838,40.68365479,6700
-73.9894104,40.73238373,4200
-73.93719482,40.80438614,19600
-73.98962402,40.74147034,5800
-73.97569275,40.74468231,7000
-73.96193695,40.76527023,11800
-73.96875763,40.75715637,9800
-73.99513245,40.74780273,9500
-73.99349976,40.76869583,13500
-73.93959808,40.70075226,38900
-73.97154999,40.79544067,18300
-74.00068665,40.7421608,8100
-73.98955536,40.7612915,12700
-73.96459198,40.76716995,12000
-73.98932648,40.73503113,5000
-73.98763275,40.73428345,5000
-74.00733948,40.74092865,7900
-73.98910522,40.74793243,7600
-73.98479462,40.74024582,6800
-73.9780426,40.74196243,7000
-73.99394989,40.73213959,5900
-73.99902344,40.7232132,4900
-73.96990967,40.79692459,18700
-73.99171448,40.75054169,10100
-73.98860168,40.76192856,12700
-73.97650909,40.75653076,9400
-73.98091125,40.78936768,17100
-73.9981842,40.7346344,6300
-73.97907257,40.72395706,2602
-73.98594666,40.73490143,4800
-74.00670624,40.72864151,3700
-73.99932861,40.76042938,11700
-73.97873688,40.72434616,2602
0,0,
-73.98408508,40.74253845,6800
-73.97276306,40.76474762,14300
-73.90110779,40.74092865,24500
-73.97694397,40.74531555,7800
-74.00849152,40.73497772,7500
-74.01007843,40.72136688,3900
-73.91441345,40.75671387,16100
-73.98809814,40.75447083,11300
-73.98017883,40.72071838,2202
-73.97544861,40.75471497,9200
-73.85741425,40.73316574,71701
-73.98204803,40.77205276,14900
-73.96556854,40.76572418,12000
-73.97899628,40.75926971,10400
-73.96102142,40.64960098,51002
-73.9643631,40.71245956,55100
-73.9460907,40.77548218,14401
-73.86514282,40.7706604,33100
-73.93829346,40.809021,20600
-73.97416687,40.75682449,10000
-73.99858856,40.745224,9300
-73.99790192,40.75621033,11100
-73.99330902,40.76943207,13500
-73.96257019,40.7670784,12000
-74.00626373,40.73180771,7300
-73.95555115,40.78042603,14802
-73.99429321,40.76113129,12100
-73.99132538,40.74903107,10100
-73.96394348,40.75457001,8603
-73.95822144,40.78162766,15002
-73.97059631,40.76036453,10000
-73.93444824,40.79718399,17800
-73.9836731,40.76574707,13900
-73.99281311,40.73223877,5900
-73.97846985,40.74840546,8000
-73.99217224,40.73811722,5400
-73.95411682,40.76620865,12400
-73.99030304,40.73387909,6100
-73.95735168,40.77601624,14000
-73.98040771,40.745327,7200
-74.00174713,40.72589874,4900
-73.95670319,40.72077942,55700
-73.99984741,40.7615509,12900
-74.00028229,40.75863647,11700
-73.98737335,40.72189713,3001
-73.95565796,40.77254105,13400
-73.97930145,40.77270508,15300
-73.94571686,40.77767944,14402
-73.989151,40.7453804,5800
-74.00206757,40.7507019,9900
-73.97831726,40.75068283,8000
-73.97718048,40.76394653,11201
-73.99375153,40.74742508,9500
0,0,
-73.97908783,40.76232529,13100
-73.97029877,40.76329041,11401
-73.99494934,40.75006104,10100
-73.960289,40.76966095,12600
-73.95533752,40.78546906,16001
-73.98703003,40.73370743,5000
-73.98888397,40.75865173,12100
-74.01233673,40.70742035,1300
-73.98358154,40.77360916,14900
-73.95384216,40.76678848,12400
-73.9810791,40.72113037,2202
-73.97091675,40.79583359,18300
-73.95806885,40.76873398,12600
-73.99259949,40.73044586,5700
-73.96001434,40.77579498,14000
-73.96351624,40.77423859,13000
-73.97802734,40.75748825,9600
0,0,
-73.99888611,40.71359253,2900
-73.978508,40.76477814,13700
-73.97678375,40.76475143,11201
-74.02959442,40.63445282,3600
-73.94969177,40.77960587,15400
-73.97054291,40.78433228,16900
-73.95890808,40.69865036,123700
-73.9479599,40.80131912,19000
-73.99825287,40.7250061,4900
-73.96183014,40.75977325,10602
-73.97232056,40.75715256,10000
-73.95623016,40.74610138,100
-73.9536972,40.76842117,12400
-73.9681015,40.76241684,11402
-74.01564789,40.7150383,31703
-74.00460815,40.74247742,8300
-73.97688293,40.76428986,11201
-73.97970581,40.78577042,16700
-74.0075531,40.75164032,9900
-73.9913559,40.76205063,12700
-73.97624969,40.74000931,6200
-74.0075531,40.74088287,7900
-73.96367645,40.76174545,11000
-73.99440002,40.73487091,6100
0,0,
-73.99143219,40.72753906,5700
-73.98448944,40.74362946,7400
-73.97834015,40.74888992,8000
-73.98486328,40.73634338,4800
-73.95648956,40.76447678,11600
-73.98243713,40.78520966,16700
-74.00540924,40.74603653,9900
-74.00714874,40.75149155,9900
-73.99990082,40.76160049,12900
-73.99037933,40.72507477,3602
-73.95696259,40.76830673,12600
-74.00460052,40.7172699,3300
-73.94210815,40.81221771,21200
-73.93965912,40.7061615,49300
-73.96270752,40.77492142,14200
-73.99233246,40.71544647,1600
-74.0016098,40.75173187,9900
-73.99416351,40.7513504,10300
-73.97278595,40.79030228,17700
-73.97872925,40.65048599,150200
-74.01600647,40.70912933,31704
-73.96622467,40.76504517,12000
-73.81189728,40.90581131,5400
-73.99045563,40.74200058,5800
-73.97168732,40.76388931,11401
-74.00282288,40.76049423,11700
-74.00644684,40.7395134,7900
-73.9488678,40.77487946,13600
-73.97743225,40.73238373,4400
-73.96051025,40.8145256,21100
-73.98368073,40.72547913,3200
-73.97163391,40.79756927,18700
-73.97827911,40.74872971,8000
-73.98474884,40.75189972,8400
-73.98862457,40.73775482,5200
-73.97929382,40.75266647,8200
-73.97299194,40.78527832,16900
-73.91484833,40.85404205,24502
-74.00558472,40.72719574,3700
-73.97789764,40.73327637,4400
-73.97528839,40.72652817,2800
-73.97834778,40.7829895,16500
-73.99559021,40.73506165,6300
-73.93479156,40.75565338,5100
-73.97180939,40.76454926,11401
-73.98834991,40.72011185,3001
-73.93849182,40.72161865,44900
-73.99699402,40.72571564,5501
-73.95613861,40.76353073,11600
-73.98995972,40.73698044,5200
-73.9903717,40.73117828,4200
-73.98413849,40.74582672,7400
-74.00085449,40.75628281,9900
-73.98301697,40.75700378,11900
-73.93800354,40.79704285,18800
-73.9938736,40.72264862,4300
-73.99839783,40.72364044,4900
-73.94876862,40.74492264,700
-73.93210602,40.80044937,19200
-73.97941589,40.7613678,13100
-74.0038681,40.75247955,9900
-73.95533752,40.76460648,11600
-73.96971893,40.67881775,16300
-74.00460052,40.74788284,9900
-73.99441528,40.74095535,8700
-73.98581696,40.75814819,11900
-73.98595428,40.76363754,13300
-73.99133301,40.75397491,10900
-73.97608948,40.75528336,9400
-73.99564362,40.75424576,11100
-73.99900818,40.72800064,5501
-74.00495911,40.74637604,8900
-73.96572113,40.76817703,12000
-73.95574188,40.76847839,12600
-73.96429443,40.8072052,20300
-73.95025635,40.771492,13600
-73.86180115,40.76840591,33100
-73.9688797,40.76697922,12200
-73.98958588,40.77136993,14700
-73.9747467,40.75035858,8000
-74.01232147,40.70145035,900
-73.97927856,40.72911072,3400
-73.99409485,40.73983002,5400
-73.75372314,40.5951004,99802
-73.97666931,40.75566101,9400
-73.93737793,40.84436798,26300
-73.97897339,40.74281311,7000
-73.98975372,40.75850296,12100
-73.97018433,40.78556061,16900
-73.98841095,40.72764587,3800
-73.96997833,40.75962067,10000
-73.99507141,40.73444366,6300
-73.98162842,40.73086929,3400
-73.97863007,40.74500656,7000
-73.86769867,40.76786041,35700
-73.95632172,40.80150223,21600
-73.92456818,40.67891693,29900
-73.85731506,40.68394089,3600
-73.97477722,40.7504158,8000
-73.99645996,40.76252365,12900
-73.95890045,40.7649498,11800
-73.96993256,40.76302719,11401
-73.98636627,40.72983932,4000
-73.9682312,40.79935074,19100
-73.94827271,40.77394104,13600
-73.94777679,40.7820282,15400
-73.99110413,40.75857544,12100
-73.99724579,40.76047134,12900
-74.0038681,40.74829102,9900
-73.99274445,40.73729706,5400
-73.95443726,40.78736877,16002
-73.99043274,40.75144958,10900
-73.94815063,40.78056335,15400
-73.97115326,40.7576828,10000
-73.98526764,40.73558426,4800
-73.96149445,40.780056,14200
-73.98912048,40.75572205,11300
-73.96399689,40.77455139,13000
-73.96941376,40.79701996,18700
-73.95549774,40.77693939,14000
-73.96373749,40.75659561,10601
-73.95680237,40.7284584,56100
-73.98537445,40.73504639,4800
-73.97652435,40.75217056,9200
-73.99285889,40.74422073,9100
-73.92713165,40.75276184,5500
-73.99382782,40.728508,5700
-73.98747253,40.75479126,11300
-73.84270477,40.82381821,9000
-73.98127747,40.74630737,7200
0,0,
-73.98864746,40.74035645,5600
-74.00241089,40.73436356,7300
-73.98976898,40.7675209,13500
-73.98599243,40.76810074,13900
-73.86391449,40.72773743,69300
-73.98337555,40.74437714,7400
-73.99526215,40.74975204,10300
-73.9495697,40.78536224,15802
-73.94257355,40.80160522,19800
-74.01546478,40.7156868,31703
-73.98031616,40.73675537,6400
-73.97805786,40.78346634,16500
-73.9910202,40.7562561,11500
-73.95765686,40.77275467,13400
-74.00544739,40.74200439,8300
-73.96633911,40.75764847,10800
-73.60896301,40.65724945,413600
-73.98078156,40.75349808,9400
-73.97441101,40.75637436,9200
-73.7478714,40.70328903,51600
-73.99108124,40.74714661,9500
-73.99133301,40.75003052,10100
-73.99614716,40.73540115,6300
-73.95902252,40.77208328,12800
-73.99163055,40.74394608,5800
-73.97468567,40.76172638,10200
-73.97978973,40.78967667,17100
-74.01232147,40.71511841,2100
-73.99156952,40.7580986,12100
-73.99516296,40.7519989,10300
-73.95417786,40.77728653,14601
-74.00151062,40.71982574,4500
-73.95727539,40.74548721,100
-73.98517609,40.75777054,11900
-73.98687744,40.74930954,7600
-73.99243164,40.74903107,10100
-73.97344208,40.74797058,8800
-73.985466,40.7596817,12500
-73.98226166,40.74092484,6800
-73.99423218,40.69555664,501
-73.97798157,40.78377151,16700
-73.97238922,40.7936554,18300
-73.80114746,40.64625931,71600
-73.94361115,40.74673462,1900
-73.98852539,40.75421906,11300
-73.97521973,40.77761841,15700
-73.98139954,40.7612381,13100
-74.00006866,40.76126099,11700
-73.87247467,40.77447128,33100
-73.97556305,40.75780106,10200
-73.98521423,40.73872375,6800
-73.98161316,40.75535202,9600
-73.95023346,40.78628159,15802
-73.97936249,40.76517868,13700
-73.82959747,40.84415817,26602
-73.91384125,40.67769241,30100
-73.97849274,40.73934174,6600
-73.97599792,40.76045609,10400
-73.98212433,40.7703743,14500
-73.97332764,40.79288864,17900
-73.97473907,40.74199677,6200
-73.96646881,40.76453018,11402
-73.98065186,40.67237473,13500
-73.97280121,40.75688171,10000
-73.98989868,40.75104523,10900
-74.00440979,40.73464584,7300
-73.97590637,40.76374054,11201
-73.95933533,40.75896072,10602
-74.00550079,40.74009705,7900
-73.96595001,40.7637825,11402
-73.99584198,40.73056793,6500
-73.98847961,40.74650192,7600
-73.98213959,40.77275467,14900
-73.95624542,40.78148651,14802
-74.0072937,40.70682526,700
-73.97960663,40.73280716,4400
-73.9851532,40.77427292,15100
-73.98062897,40.73951721,6600
-73.89656067,40.75807953,30902
-73.97316742,40.74773407,7800
-73.9910202,40.76410675,12700
-73.97950745,40.76633453,13700
-73.97091675,40.79592896,18300
-73.83157349,40.77149963,88901
-73.99030304,40.75999451,12100
-74.00816345,40.74877167,9900
-73.99646759,40.72199249,4100
-73.96042633,40.76718903,12600
-73.99917603,40.73916626,8100
-73.99013519,40.71662521,1600
-73.98957062,40.72610855,3800
-73.99134064,40.75007248,10100
-73.97376251,40.77960587,16500
-73.97794342,40.75128937,8000
-73.98622894,40.72626114,3200
-73.97450256,40.75680161,10200
-73.99324036,40.75244522,10900
-73.96776581,40.68736649,19700
-73.9515686,40.80945206,22200
-73.92402649,40.70183563,42900
-73.97827148,40.74495316,7000
-73.98210144,40.7775383,15700
-73.87245941,40.77453613,33100
-73.96574402,40.76205063,11000
-73.97438812,40.75655365,10000
0,0,
-73.99643707,40.72145081,4100
-73.93924713,40.71603012,44900
-73.97134399,40.79440308,18300
-73.97252655,40.79584122,18300
-73.92359161,40.77489471,9500
-73.94490814,40.80761337,20000
-73.99591064,40.7677803,13500
-73.98610687,40.75239182,11300
-73.99765778,40.72250748,4500
-73.96116638,40.77005768,12800
-73.99359894,40.75175858,10100
-73.99628448,40.76254654,12900
-73.97731018,40.76318359,10400
-73.97701263,40.76101685,10400
-73.96650696,40.76710129,12000
-73.96672058,40.75985336,10800
-73.97419739,40.73143387,4400
-73.94633484,40.77730942,14402
-73.97200775,40.74990845,8800
-74.00998688,40.73463821,7500
-73.93932343,40.73620224,19900
-73.98914337,40.74207306,5800
-74.01126862,40.71489716,2100
-73.97692108,40.73902893,6200
-73.96688843,40.79360962,18500
-74.03915405,40.77529144,14800
-73.99456787,40.7259903,5502
-73.94051361,40.68373108,27500
-73.95285034,40.78901672,16800
0,0,
-73.9945755,40.74577713,9100
-73.9453125,40.66072083,80600
-73.98129272,40.7298851,3400
-73.93955231,40.72520065,59300
-73.96375275,40.71297836,55100
-73.99227142,40.72531891,5502
-73.78977203,40.64300919,71600
-73.97515106,40.75512314,9200
-73.99228668,40.74867249,10100
-73.99147797,40.74247742,5800
-73.98371124,40.76081467,12500
-73.97827911,40.75833511,10400
-74.00461578,40.75211334,9900
-73.98893738,40.7268486,3800
-74.00518036,40.73743439,7700
-73.95307159,40.76797104,12400
-73.98845673,40.73299026,4200
-74.0075531,40.74090576,7900
-74.01158142,40.71580505,2100
-73.98251343,40.76821136,14500
-73.92210388,40.76718521,6300
-73.97177124,40.76279449,11202
-73.9646225,40.76102829,11000
-73.99212646,40.75398636,10900
-73.96434021,40.79226303,18100
-74.00323486,40.74909973,9900
-73.9677887,40.76269531,11402
-73.96190643,40.77955246,14300
-73.98503113,40.7684288,13900
-73.9562912,40.78158188,15002
-73.99183655,40.76617813,13500
-74.01441956,40.70290756,31900
-73.99995422,40.7587471,11700
-73.9836731,40.77379608,14900
-74.00597382,40.75020981,9900
-73.99188995,40.74089813,5800
-73.99221802,40.72151566,3601
-74.0019989,40.74115753,8300
-73.99665833,40.72530746,4300
-73.98536682,40.74760056,7600
0,0,
-73.97406006,40.74407959,7800
-73.87187195,40.77429199,33100
-74.00170135,40.73513031,7300
-74.00817871,40.72969055,6900
-73.90315247,40.74555588,26100
-73.98260498,40.76188278,13100
-73.96364594,40.77384567,13000
-73.9473114,40.82292175,22700
-73.95567322,40.73788834,56300
-73.99821472,40.7455864,9100
-74.01392365,40.7093277,1300
-73.95843506,40.76543045,11800
-73.98230743,40.77173233,14900
-73.9932251,40.72980118,5700
-73.985672,40.72202682,3001
-73.98690796,40.7366333,5000
-74.00493622,40.73521042,7300
-73.97858429,40.7561264,9400
-73.99216461,40.74261856,5800
-73.98319244,40.73169708,4800
-73.96962738,40.76890945,12200
-73.98483276,40.76429367,13300
-73.95845795,40.76897812,12600
-73.99386597,40.72071457,1800
-73.95590973,40.7796402,14802
-73.9750824,40.75532532,9200
0,0,
-73.98095703,40.75904465,9600
-73.98205566,40.72870636,3400
-73.98155975,40.72875595,3400
-73.86180115,40.76842117,33100
-73.96531677,40.7663002,12000
-73.95566559,40.77789307,14801
-73.9776001,40.75793076,10200
-73.95265961,40.80587006,22000
-73.96517944,40.75835037,10800
-74.0055542,40.74115753,8300
-73.99048615,40.76977921,13500
-73.78637695,40.6443367,71600
-73.9872818,40.72203827,3001
-73.98355103,40.76045227,12500
-73.99237823,40.73465729,6100
