dropoff_longitude,dropoff_latitude,DOcity,DOborough
-74.00598907,40.73331833,New York,West Village
-73.98652649,40.73781967,New York,Gramercy Park
-74.01026917,40.70500183,New York,Financial District
-73.98100281,40.75985336,New York,Theater District-Times Square
-74.00735474,40.74095154,New York,Meatpacking District
-74.00886536,40.70935822,New York,Financial District
-73.972435,40.75653076,New York,Midtown Center
-73.98005676,40.74412918,New York,Kips Bay
-73.98577881,40.69281387,Brooklyn,Downtown Brooklyn
-73.97953796,40.76247025,New York,Clinton
-73.96311188,40.75752258,New York,Sutton Place
-73.96585083,40.8002739,New York,Upper West Side
-73.95359802,40.77937317,New York,Upper East Side
-73.96713257,40.75695801,New York,Turtle Bay
-73.98781586,40.76898193,New York,Clinton
-73.96782684,40.76302719,New York,Upper East Side
-73.96755219,40.76359177,New York,Upper East Side
-73.95623779,40.77048111,New York,Upper East Side
-73.97999573,40.78080368,New York,Upper West Side
-73.99515533,40.76203537,New York,Clinton
-73.9637146,40.76164246,New York,Upper East Side
-73.96789551,40.75572586,New York,Turtle Bay
-73.9702301,40.79236603,New York,Upper West Side
-73.96904755,40.69309616,Brooklyn,Clinton Hill
-73.97861481,40.77272034,New York,Lincoln Square
-73.97992706,40.78382111,New York,Upper West Side
-74.00100708,40.72583008,New York,Soho
-73.98397827,40.74224091,New York,Kips Bay
-73.96631622,40.77319336,New York,Upper East Side
-73.97193909,40.7473526,New York,Murray Hill
-73.96360779,40.75765991,New York,Turtle Bay
-73.99284363,40.73070145,New York,Greenwich Village
-73.98125458,40.75862885,New York,Theater District-Times Square
-74.00331879,40.7353096,New York,West Village
0,0,,
-73.9590683,40.78039551,New York,Upper East Side
-73.9783783,40.75133133,New York,Murray Hill
-73.98995972,40.75564575,New York,Theater District-Times Square
-73.962883,40.75835037,New York,Turtle Bay
-73.95573425,40.82272339,New York,Hamilton Heights
-73.9912262,40.75053406,New York,Chelsea
-73.972435,40.76509094,New York,Central Park
-73.99904633,40.72072601,New York,Chinatown
-74.01541901,40.71541214,New York,Battery Park City
-73.95468903,40.76985168,New York,Upper East Side
-73.97583771,40.79175568,New York,Upper West Side
-73.98842621,40.74780273,New York,Koreatown
-73.96501923,40.75717545,New York,Turtle Bay
-73.94569397,40.77960587,New York,Yorkville
-73.9824295,40.76016617,New York,Theater District-Times Square
-73.98506927,40.77669525,New York,Lincoln Square
-73.96615601,40.69340897,Brooklyn,Clinton Hill
-73.97472382,40.75284958,New York,Midtown Center
-73.96759796,40.80456924,New York,Morningside Heights
-73.95626068,40.78440857,New York,Upper East Side
-73.96743774,40.76612091,New York,Upper East Side
-73.96995544,40.75869751,New York,Midtown Center
-73.97959137,40.74890518,New York,Murray Hill
-73.98106384,40.73801422,New York,Kips Bay
-73.98107147,40.74176788,New York,Kips Bay
-73.97756195,40.7843132,New York,Upper West Side
-73.9784317,40.73673248,New York,Kips Bay
-73.95640564,40.77066803,New York,Upper East Side
-73.98135376,40.73801041,New York,Gramercy Park
-73.98080444,40.74488449,New York,Kips Bay
-73.95050812,40.7857666,New York,East Harlem
-74.01455688,40.71543121,New York,Battery Park City
-74.17736816,40.69075775,Newark,
-73.97477722,40.7559166,New York,Midtown Center
-73.98351288,40.76070023,New York,Theater District-Times Square
-73.87296295,40.77436829,Flushing,
-74.01366425,40.71479034,New York,Battery Park City
-73.99907684,40.71360779,New York,Civic Center
-73.99629211,40.76486588,New York,Clinton
0,0,,
-73.99781036,40.73181152,New York,Greenwich Village
-73.972435,40.78581238,New York,Upper West Side
-73.95876312,40.78022385,New York,Upper East Side
-73.99815369,40.72254181,New York,Soho
-73.97821045,40.75932693,New York,Midtown Center
-73.95796204,40.81401825,New York,Morningside Heights
-73.95690155,40.76841354,New York,Upper East Side
-73.97130585,40.75564575,New York,Midtown Center
-73.98438263,40.76908112,New York,Clinton
-73.97990417,40.74651337,New York,Murray Hill
-73.98351288,40.7571106,New York,Theater District-Times Square
-73.92974091,40.70291901,Brooklyn,Bushwick
-73.96316528,40.7665062,New York,Upper East Side
-73.98062134,40.7381134,New York,Kips Bay
-73.98239136,40.75949478,New York,Theater District-Times Square
-73.9895401,40.7529068,New York,Garment District
-73.96810913,40.78714752,New York,Upper West Side
-73.99303436,40.72433853,New York,Noho
-73.95845795,40.76636887,New York,Upper East Side
-73.96311188,40.758461,New York,Turtle Bay
-73.97157288,40.78633118,New York,Upper West Side
-73.96539307,40.76917648,New York,Upper East Side
-73.91093445,40.76193237,Astoria,Astoria
-73.96889496,40.80113983,New York,Upper West Side
-73.94824982,40.81404114,New York,Harlem
-73.91713715,40.87806702,Bronx,Spuyten Duyvil
-73.98355865,40.75719833,New York,Theater District-Times Square
0,0,,
-73.99684143,40.73911285,New York,Chelsea
-73.99407959,40.73796082,New York,Flatiron District
-73.97577667,40.75839996,New York,Midtown Center
-74.00605011,40.73992538,New York,West Village
-73.87242126,40.77461624,Flushing,
-74.00315094,40.73318863,New York,West Village
-73.97672272,40.7650528,New York,Clinton
-74.00566864,40.74111938,New York,Chelsea
-74.01403046,40.70818329,New York,Financial District
-73.94747925,40.77620697,New York,Yorkville
-73.95366669,40.78686142,New York,Upper East Side
-74.00384521,40.73172379,New York,West Village
-74.00357056,40.75653076,New York,Hells Kitchen
-73.95542908,40.76858902,New York,Upper East Side
-73.95580292,40.77956009,New York,Upper East Side
-74.00408173,40.72973633,New York,West Village
-73.98298645,40.77178955,New York,Lincoln Square
-73.98119354,40.77914429,New York,Upper West Side
-74.00737762,40.74009705,New York,Meatpacking District
-74.00804138,40.73888397,New York,West Village
-73.96430206,40.80579376,New York,Morningside Heights
-73.97686005,40.72682571,New York,East Village
0,0,,
-73.99739838,40.72063828,New York,Little Italy
-73.98197937,40.75210571,New York,Midtown South Central
-73.98271179,40.75697327,New York,Theater District-Times Square
-73.96797943,40.75863266,New York,Turtle Bay
-73.9786377,40.74483109,New York,Kips Bay
-73.98924255,40.74304962,New York,Midtown South Central
-73.98377228,40.76086807,New York,Theater District-Times Square
-73.99089813,40.75001526,New York,Chelsea
-74.01284027,40.71404648,New York,Tribeca
-73.98394012,40.74921036,New York,Midtown South Central
-73.99467468,40.72801208,New York,Greenwich Village
-73.99187469,40.73838043,New York,Flatiron District
-73.90975952,40.87770462,Bronx,Marble Hill
-73.9493866,40.78504181,New York,Yorkville
-73.98629761,40.77891922,New York,Lincoln Square
-74.00395966,40.74370575,New York,Chelsea
-73.95188141,40.82429123,New York,Hamilton Heights
-73.97735596,40.76582718,New York,Clinton
-73.95072174,40.8210907,New York,Hamilton Heights
-73.97823334,40.75561523,New York,Midtown Center
-73.94590759,40.77376938,New York,Yorkville
-73.94474792,40.79499435,New York,East Harlem
-73.97405243,40.75882721,New York,Midtown Center
-73.95337677,40.78696823,New York,East Harlem
-73.9801712,40.76086044,New York,Theater District-Times Square
-73.99120331,40.75055695,New York,Chelsea
-73.98722839,40.74977875,New York,Koreatown
-73.97985077,40.72272491,New York,East Village
-73.98104858,40.73402786,New York,Gramercy Park
-73.97271729,40.75417709,New York,Midtown Center
-73.98284149,40.72122192,New York,Lower East Side
-73.95858002,40.78331757,New York,Upper East Side
-73.98094177,40.72114563,New York,East Village
-73.9553299,40.77957153,New York,Upper East Side
-74.01109314,40.70936203,New York,Financial District
-73.9361496,40.65166855,Brooklyn,East Flatbush
-73.96529388,40.80100632,New York,Upper West Side
-73.98175812,40.73675156,New York,Gramercy Park
-73.98396301,40.76135254,New York,Theater District-Times Square
-73.95005798,40.71837997,Brooklyn,Greenpoint
-73.95874786,40.78336716,New York,Upper East Side
-73.977005,40.76086807,New York,Midtown Center
-73.98789978,40.73762512,New York,Gramercy Park
-74.00296021,40.73189163,New York,West Village
-73.94462585,40.78821182,New York,East Harlem
-73.97258759,40.75866318,New York,Midtown Center
-73.97290039,40.78843307,New York,Upper West Side
0,0,,
-73.95568085,40.76843643,New York,Upper East Side
-73.9671936,40.76685333,New York,Upper East Side
-73.99144745,40.74467087,New York,Chelsea
0,0,,
-73.99263763,40.71867752,New York,Lower East Side
-73.99529266,40.74969482,New York,Chelsea
-73.97209167,40.75594711,New York,Midtown Center
-73.99875641,40.74542999,New York,Chelsea
-73.99019623,40.75679779,New York,Garment District
-73.98913574,40.77344131,New York,Lincoln Square
-73.98358917,40.77573013,New York,Lincoln Square
-73.78157806,40.64831543,Jamaica,
-73.95800018,40.7651329,New York,Upper East Side
-73.96196747,40.77939606,New York,Central Park
-73.97698212,40.75179291,New York,Murray Hill
-73.99131775,40.74321365,New York,Midtown South Central
-73.97312927,40.76436234,New York,Midtown Center
-73.98053741,40.75296021,New York,Midtown South Central
-73.98564148,40.75653839,New York,Theater District-Times Square
0,0,,
-73.97709656,40.76417923,New York,Midtown Center
-73.9778595,40.75106812,New York,Murray Hill
-73.99729156,40.75138855,New York,Chelsea
-73.98143768,40.73715973,New York,Gramercy Park
-73.98890686,40.73646927,New York,Gramercy Park
-73.97341919,40.74394226,New York,Murray Hill
-73.94770813,40.795681,New York,East Harlem
-74.01446533,40.71673584,New York,Battery Park City
-73.99699402,40.72047424,New York,Little Italy
-73.99031067,40.72341156,New York,Lower East Side
-74.00634766,40.73946762,New York,West Village
-73.97354126,40.76066971,New York,Midtown Center
-73.97298431,40.76406097,New York,Midtown Center
-73.99411011,40.73810196,New York,Flatiron District
-73.98698425,40.74713898,New York,Koreatown
-73.98330688,40.76625061,New York,Clinton
-73.98760223,40.71975327,New York,Lower East Side
-73.97607422,40.74987411,New York,Murray Hill
-73.98332214,40.76225662,New York,Theater District-Times Square
-74.01350403,40.71539307,New York,Battery Park City
-73.99884033,40.74565887,New York,Chelsea
-74.0096817,40.70441437,New York,Financial District
0,0,,
-74.00799561,40.72587967,New York,Soho
-74.00330353,40.75064087,New York,Chelsea
-73.8917923,40.77003479,East Elmhurst,Ditmars Steinway
-73.97121429,40.75109863,New York,Turtle Bay
-73.96521759,40.76645279,New York,Upper East Side
-73.95426178,40.66213608,Brooklyn,Prospect Lefferts Gardens
-73.96420288,40.76381683,New York,Upper East Side
-73.97903442,40.73612213,New York,Gramercy Park
-73.99330902,40.75623703,New York,Garment District
-73.86490631,40.77048111,Flushing,
-73.94884491,40.78204727,New York,Yorkville
-73.99264526,40.74866486,New York,Chelsea
-73.97979736,40.67538071,Brooklyn,Park Slope
-73.98017883,40.78221512,New York,Upper West Side
-73.98945618,40.72993851,New York,East Village
-73.96779633,40.69171906,Brooklyn,Clinton Hill
-74.02973938,40.61930084,Brooklyn,Bay Ridge & Fort Hamilton
-73.96568298,40.68327332,Brooklyn,Clinton Hill
-73.9857254,40.76293182,New York,Clinton
-73.95359039,40.77118683,New York,Upper East Side
-73.99058533,40.75126266,New York,Garment District
-73.98178864,40.78329086,New York,Upper West Side
-73.99875641,40.73416138,New York,Greenwich Village
-73.99281311,40.73749161,New York,Flatiron District
-73.97486877,40.78751373,New York,Upper West Side
-73.9691925,40.7611618,New York,Midtown Center
-73.94743347,40.78440475,New York,East Harlem
-73.97049713,40.76516342,New York,Upper East Side
-73.99111938,40.75772858,New York,Garment District
-73.99182892,40.72721863,New York,Noho
-73.98717499,40.71880341,New York,Lower East Side
-73.96542358,40.7930336,New York,Upper West Side
-73.96182251,40.77418137,New York,Upper East Side
-73.98466492,40.74246597,New York,Kips Bay
-73.95587158,40.77622604,New York,Yorkville
-74.00098419,40.76264191,New York,Clinton
-74.00772095,40.74068069,New York,Meatpacking District
-73.98078156,40.7617569,New York,Theater District-Times Square
-73.98544312,40.75884628,New York,Theater District-Times Square
-73.97602081,40.75513077,New York,Midtown Center
-73.9914093,40.75019455,New York,Chelsea
-73.96408081,40.80310059,New York,Morningside Heights
-73.98857117,40.7364006,New York,Gramercy Park
-73.99729156,40.72485352,New York,Soho
-73.96544647,40.80125427,New York,Upper West Side
-73.95142365,40.77603149,New York,Yorkville
-73.97387695,40.76376724,New York,Midtown Center
-74.00424957,40.75344849,New York,Chelsea
-73.95648956,40.78409195,New York,Upper East Side
-74.00469208,40.70710373,New York,Financial District
-74.01174164,40.70436859,New York,Financial District
-73.97659302,40.74674606,New York,Murray Hill
-73.97006989,40.75265121,New York,Turtle Bay
-73.98484039,40.74205017,New York,Kips Bay
-73.95908356,40.7833252,New York,Upper East Side
-74.00483704,40.74661636,New York,Chelsea
-74.00695038,40.71687317,New York,Tribeca
-73.94857788,40.77072144,New York,Yorkville
-73.95676422,40.7707901,New York,Upper East Side
-74.00782776,40.74064636,New York,Meatpacking District
-73.97641754,40.77577209,New York,Lincoln Square
-73.88312531,40.75570679,Jackson Heights,Jackson Heights
-73.99334717,40.76247406,New York,Clinton
-73.98262024,40.77893829,New York,Lincoln Square
-73.98175049,40.73829651,New York,Kips Bay
-73.95681,40.68688965,Brooklyn,Bedford-Stuyvesant
-73.95664215,40.77787781,New York,Upper East Side
-74.00037384,40.71983337,New York,Chinatown
-73.95342255,40.71876144,Brooklyn,Greenpoint
-73.79014587,40.64686584,Jamaica,
-74.00134277,40.73386765,New York,West Village
-73.96559143,40.80560684,New York,Morningside Heights
-73.98383331,40.73907852,New York,Gramercy Park
-73.9611969,40.65652847,Brooklyn,Prospect Lefferts Gardens
-73.9699173,40.76874161,New York,Upper East Side
-73.98504639,40.73803329,New York,Gramercy Park
-74.0058136,40.73450851,New York,West Village
-73.9832077,40.75502014,New York,Midtown Center
-73.99684143,40.7146225,New York,Chinatown
-73.85050201,40.72292328,Forest Hills,Rego Park
-74.00727081,40.72748184,New York,Soho
-73.98570251,40.7399559,New York,Kips Bay
-73.96620941,40.71295547,Brooklyn,Williamsburg
-73.92124176,40.76432037,Astoria,Astoria
-73.97697449,40.73895645,New York,Kips Bay
-73.99507904,40.73994446,New York,Chelsea
-73.98548126,40.75544739,New York,Theater District-Times Square
-73.99112701,40.75471115,New York,Garment District
-73.97917175,40.78179169,New York,Upper West Side
-73.93094635,40.69512558,Brooklyn,Bushwick
-73.96935272,40.78952026,New York,Upper West Side
-73.95709991,40.7759819,New York,Upper East Side
-74.00634003,40.71001816,New York,Financial District
-73.95552063,40.76821136,New York,Upper East Side
-73.98951721,40.74266434,New York,Midtown South Central
-73.97631836,40.78251648,New York,Upper West Side
-73.95609283,40.77461243,New York,Yorkville
-73.98599243,40.75688171,New York,Theater District-Times Square
-73.96632385,40.77212143,New York,Upper East Side
-73.9962616,40.75843048,New York,Hells Kitchen
0,0,,
-73.97879028,40.7617569,New York,Midtown Center
-74.02957153,40.74884415,Hoboken,
-74.00427246,40.74055099,New York,Chelsea
-74.00463104,40.7420578,New York,Chelsea
-73.96643829,40.75791168,New York,Turtle Bay
0,0,,
-73.98503113,40.72407913,New York,East Village
-73.98133087,40.74119568,New York,Kips Bay
-73.97751617,40.76330566,New York,Midtown Center
