STT,dropoff_longitude,dropoff_latitude,DOCensus_Tract
879,-73.97668,40.76543,13700
880,-73.97754,40.74803,8000
881,-73.94975,40.78446,15601
882,-73.94273,40.80582,20000
883,-73.99589,40.69533,301
884,-73.98413,40.75118,8400
885,-73.98639,40.75165,8400
886,-73.99276,40.69348,900
887,-74.01279,40.7182,31703
888,-73.98458,40.77514,15500
889,-73.97615,40.79135,17500
890,-73.97223,40.75258,9000
891,-73.90398,40.7207,52500
892,-73.99759,40.68779,4500
893,-73.9776,40.75836,10400
894,-73.98978,40.74197,5800
895,-73.98794,40.73445,5000
896,-73.98155,40.75037,8200
897,-73.9809,40.73064,3400
898,-73.95684,40.74481,100
899,-73.97274,40.74354,8601
900,-73.94331,40.81024,20800
901,-73.96594,40.76213,11000
902,-73.98443,40.74844,7400
903,-74.00463,40.74706,9900
904,-73.8866,40.75722,32700
905,-73.96841,40.79337,18100
906,-73.96247,40.76711,11800
907,-73.96918,40.7611,11203
908,-73.99229,40.72498,3602
909,-73.96367,40.75614,10601
910,-73.97278,40.73665,6200
911,-73.95968,40.77958,15001
912,-73.989,40.7223,3601
913,-73.91743,40.76086,15500
914,-73.90193,40.76376,29900
915,-73.97084,40.75103,9000
916,-73.98656,40.74336,5600
917,-73.95685,40.77499,14000
918,-74.00006,40.74607,9300
919,-73.98994,40.72328,3601
920,-73.97512,40.75535,9200
921,-73.97639,40.79078,17500
922,-73.99545,40.71955,4100
923,-73.95476,40.80517,21800
924,-73.98759,40.72116,3001
925,-73.99878,40.73415,6300
926,-73.96458,40.77303,13000
927,-73.96669,40.80348,19500
928,-73.94181,40.79028,17000
929,-73.96856,40.75915,10000
930,-73.99449,40.72493,5502
931,-74.00471,40.75223,9900
932,-74.17666,40.69391,980200
933,-73.98758,40.76886,13900
934,-73.92195,40.82795,18301
935,-73.98346,40.74711,7400
936,-74.00041,40.75857,11700
937,-73.95292,40.78606,16001
938,-73.993,40.74958,10100
939,-73.97753,40.78721,17100
940,-73.95068,40.77929,14602
941,-73.98571,40.74251,5600
942,-73.99304,40.75289,11100
943,-73.98816,40.76244,12700
944,-74.00947,40.71523,2100
945,-73.99128,40.74983,10100
946,-73.96271,40.77538,14200
947,-73.99312,40.73237,5900
948,-73.96566,40.76572,12000
949,-73.99078,40.75098,10100
950,-74.0136,40.71527,31703
951,-73.97867,40.76435,13700
952,-74.01304,40.70608,900
953,-73.97849,40.78415,16700
954,-73.95937,40.77101,13400
955,-73.98721,40.7609,12700
956,-73.9563,40.74767,100
957,-73.93595,40.8069,24200
958,-73.99433,40.74594,9100
959,-73.98664,40.7345,5000
960,-73.9818,40.77921,15900
961,-73.99401,40.76174,12900
962,-73.98351,40.76445,13100
963,-74.00249,40.74381,8900
964,-73.9874,40.72245,3001
965,-73.9369,40.80006,19400
966,-73.92076,40.8161,6500
967,-73.93189,40.70624,45300
968,-73.78896,40.64159,71600
969,-73.99115,40.75398,10900
970,-73.95678,40.73727,56300
971,0,0,
972,-73.94305,40.84383,25500
973,-73.98413,40.73193,4000
974,-74.00618,40.74045,7900
975,-73.94645,40.7739,13600
976,-73.95831,40.77251,13400
977,-73.96522,40.76477,12000
978,-73.97095,40.75344,9000
979,-73.97124,40.75664,10000
980,-73.96577,40.76843,12000
981,-73.95499,40.78434,16001
982,-73.92827,40.70553,45300
983,0,0,
984,0,0,
985,-74.00135,40.76261,12900
986,-73.98426,40.76742,13900
987,-73.98663,40.75503,11300
988,-73.96231,40.7781,14200
989,-73.95993,40.77706,14200
990,-73.98513,40.7579,11900
991,-73.94258,40.84872,26500
992,-73.9578,40.71425,51900
993,-73.98092,40.76101,13100
994,-73.97401,40.75649,10000
995,-73.95516,40.765,12400
996,-73.95812,40.76504,11800
997,-73.95908,40.78336,15002
998,-73.98291,40.69704,1500
999,-73.88565,40.77325,33100
1000,-73.999,40.72915,6500
1001,-74.00459,40.73068,6700
1002,-73.97066,40.78922,17700
1003,-73.98237,40.76172,13100
1004,-73.96966,40.76616,12200
1005,-73.95694,40.71273,52300
1006,-73.98312,40.73489,4800
1007,-73.98144,40.77105,14900
1008,-73.9663,40.79709,18900
1009,-73.98656,40.73004,4000
1010,-73.98231,40.75155,8400
1011,-73.97231,40.75907,10000
1012,-73.98978,40.74747,10100
1013,-74.01209,40.70134,900
1014,-73.99444,40.75905,11500
1015,-74.00776,40.7323,6900
1016,-74.01145,40.70855,1300
1017,-73.98426,40.73932,6800
1018,-73.95977,40.76253,10602
1019,-73.97915,40.72103,2202
1020,-73.91337,40.76454,14700
1021,-73.98142,40.77398,15300
1022,-73.9964,40.75599,11100
1023,-73.98224,40.74747,7400
1024,-73.98217,40.76833,14500
1025,-73.96655,40.8041,19500
1026,-73.99369,40.75001,10100
1027,-73.94465,40.80023,18400
1028,-73.98983,40.73327,4200
1029,-73.97421,40.75953,10200
1030,-73.98991,40.73404,6100
1031,-73.98715,40.71397,600
1032,-73.96286,40.76953,12800
1033,-73.97534,40.75611,9400
1034,-73.96387,40.8046,19900
1035,-73.91397,40.76558,6502
1036,-73.97384,40.7613,10200
1037,-73.99424,40.75038,10100
1038,-74.0007,40.73584,7100
1039,-73.98633,40.7042,2100
1040,-73.80166,40.7029,24000
1041,-74.00515,40.72906,6700
1042,-73.95292,40.78444,15801
1043,-73.98265,40.77329,14900
1044,-73.97932,40.74999,8200
1045,-73.95583,40.69289,23500
1046,-73.97385,40.74409,7800
1047,-73.98658,40.77669,15500
1048,-73.95245,40.82346,22500
1049,-73.9955,40.7283,5501
1050,-74.01721,40.70486,31704
1051,0,0,
1052,-73.98497,40.76845,13900
1053,-73.99141,40.74469,5800
1054,-73.99355,40.73766,5400
1055,-73.95839,40.76814,12600
1056,-73.96975,40.79295,18100
1057,-73.95309,40.78592,16001
1058,-74.00083,40.73078,6500
1059,-73.97223,40.76268,11202
1060,-73.96191,40.77953,14300
1061,-73.98365,40.73584,6400
1062,-73.98506,40.77344,14900
1063,-73.99127,40.75028,10100
1064,-73.99874,40.71496,2900
1065,-73.9959,40.68238,6700
1066,-73.9763,40.74175,7000
1067,-73.95498,40.76918,13200
1068,-73.9483,40.77841,14602
1069,-74.01165,40.70818,1300
1070,-73.96536,40.75947,10800
1071,-73.97255,40.76026,10200
1072,-73.98299,40.74788,7400
1073,-73.98178,40.73278,4800
1074,-73.99205,40.7543,11100
1075,-73.97678,40.77529,15700
1076,-74.00718,40.74155,7900
1077,-73.98611,40.74042,6800
1078,-73.95882,40.77971,15001
1079,-73.97261,40.75818,10000
1080,-73.99758,40.73765,7100
1081,-73.9819,40.75212,8400
1082,-73.99515,40.72239,4300
1083,-73.9914,40.72388,3602
1084,-73.97762,40.76338,10400
1085,-73.95837,40.7644,11600
1086,-73.98176,40.74317,7200
1087,-73.9827,40.75219,8400
1088,-74.00876,40.74548,9900
1089,-73.98617,40.75334,11300
1090,-73.98329,40.75823,12500
1091,-74.00546,40.72718,3700
1092,-73.99648,40.75596,11100
1093,-74.03087,40.60679,16400
1094,-73.91623,40.77946,10100
1095,-73.99074,40.74571,5800
1096,-73.9852,40.74011,6800
1097,-74.01712,40.70534,31704
1098,-73.94752,40.77276,13600
1099,-73.99333,40.72715,5502
1100,-73.97003,40.79708,18700
1101,-73.91749,40.74322,25301
1102,-74.00759,40.73942,7900
1103,-73.96414,40.77728,14300
1104,-73.92387,40.76718,7300
1105,-73.99882,40.76124,12900
1106,-73.99246,40.71372,600
1107,-73.99066,40.75095,10100
1108,-73.95397,40.77541,13800
1109,-73.86512,40.77054,33100
1110,-73.97251,40.7435,8601
1111,-73.97827,40.77822,15700
1112,-73.97285,40.7616,10200
1113,-73.97653,40.75661,9400
1114,-73.99149,40.74508,9500
1115,-73.98084,40.76293,13100
1116,-73.98007,40.75495,9600
1117,-73.97839,40.7535,9400
1118,-73.99027,40.71927,1800
1119,-73.96641,40.7723,13000
1120,-74.00582,40.74564,9900
1121,-74.00483,40.7518,9900
1122,-73.97863,40.75066,8000
1123,-73.98378,40.77943,15900
1124,-73.96916,40.76429,11401
1125,-73.96913,40.76977,14300
1126,-73.99307,40.72973,5700
1127,-73.96567,40.71098,54900
1128,-73.99164,40.73857,5200
1129,-74.00276,40.70709,1501
1130,-73.96274,40.77236,12800
1131,-73.98748,40.74412,5600
1132,-74.0089,40.71843,3900
1133,-73.98713,40.75351,11300
1134,-73.98247,40.76314,13100
1135,-73.95617,40.68562,22900
1136,-73.97438,40.75967,10200
1137,-73.79361,40.76781,114100
1138,-73.99049,40.74614,9500
1139,-73.95519,40.7794,14802
1140,-73.97427,40.76259,11201
1141,-73.95153,40.80981,25700
1142,-73.99572,40.7327,5900
1143,-73.9765,40.76484,11201
1144,-73.96458,40.70454,54500
1145,-73.98091,40.76332,13100
1146,0,0,
1147,-73.94987,40.81803,21703
1148,-73.95434,40.77837,14801
1149,-73.98242,40.76426,13700
1150,-73.95425,40.76705,12400
1151,-73.99314,40.75241,10900
1152,-73.98974,40.73333,4200
1153,-73.99161,40.7548,11500
1154,-73.97409,40.74827,8800
1155,-73.99205,40.74933,10100
1156,-73.97787,40.72549,2800
1157,-74.00381,40.74115,8300
1158,-73.98008,40.75111,8200
1159,-73.97109,40.78353,16900
1160,-73.97522,40.73718,6200
1161,-73.98935,40.70151,2100
1162,-73.98338,40.75607,11900
1163,-73.9659,40.77406,14300
1164,-73.97111,40.75283,9000
1165,-73.92101,40.76949,6900
1166,-73.98219,40.7565,9600
1167,-73.94298,40.82917,23501
1168,-74.01287,40.71419,2100
1169,-73.95685,40.77784,14000
1170,-73.98968,40.73975,5200
1171,-73.98035,40.73051,4400
1172,-73.97773,40.78979,17500
1173,-73.98604,40.72272,3002
1174,-73.97649,40.74853,8000
1175,-73.96889,40.76069,11203
1176,-73.96115,40.75755,10601
1177,-73.96002,40.76218,10602
1178,-73.97934,40.7666,13700
1179,-74.01682,40.70792,31704
1180,-73.97196,40.7618,11202
1181,-73.99192,40.72624,5502
1182,-73.97965,40.77632,15700
1183,-73.98932,40.75824,12100
1184,-73.9853,40.73885,6800
1185,-73.98556,40.7503,8400
1186,-74.0144,40.71542,31703
1187,-73.9865,40.75137,8400
1188,-73.97143,40.76643,11401
1189,-73.99399,40.74344,9100
1190,-73.98243,40.72755,3200
1191,-73.9811,40.76582,13700
1192,-74.01439,40.70284,31900
1193,-74.00394,40.75656,9900
1194,-73.99425,40.76124,12100
1195,-73.94688,40.7973,17402
1196,-73.98909,40.75841,12100
1197,-73.96534,40.80605,19900
1198,-73.97267,40.75442,9200
1199,-73.99037,40.76153,12700
1200,-73.95231,40.78976,16800
1201,-73.97952,40.75235,8200
1202,-73.96757,40.76326,11402
1203,-73.99594,40.72405,4300
1204,-73.93923,40.80461,19600
1205,-74.01548,40.70494,1300
1206,-73.97282,40.78046,14300
1207,-73.97382,40.75106,8800
1208,-73.98972,40.75024,10100
1209,-73.98017,40.75783,9600
1210,-73.98482,40.76431,13300
1211,-73.94605,40.82327,22700
1212,-73.95925,40.77584,14000
1213,-73.97997,40.75903,10400
1214,-74.00357,40.71104,1501
1215,-73.98086,40.74483,7200
1216,-74.00167,40.75571,9900
1217,-73.9906,40.76108,12700
1218,-73.95387,40.73028,57500
1219,-73.80754,40.65521,71600
1220,-73.97881,40.74754,8000
1221,-73.98892,40.75877,12100
1222,-73.99116,40.75554,11500
1223,-73.96303,40.76329,11000
1224,-73.98211,40.77448,15300
1225,-73.96116,40.79676,18900
1226,-73.96255,40.76747,12000
1227,-73.99155,40.727,3800
1228,-73.97608,40.74167,7000
1229,-73.98722,40.75538,11300
1230,0,0,
1231,-73.99489,40.76037,12100
1232,-73.99279,40.74624,9500
1233,-73.99207,40.73261,6100
1234,-73.9917,40.75019,10100
1235,-73.98857,40.76389,13300
1236,-73.99044,40.77195,15100
1237,-73.9531,40.78591,16001
1238,-74.00755,40.75163,9900
1239,-74.00208,40.73012,6700
1240,-73.96697,40.79545,18500
1241,-73.91898,40.81247,4300
1242,-73.97535,40.79233,17900
1243,-73.98122,40.72925,3400
1244,-74.01585,40.7151,31703
1245,-74.0064,40.73312,7500
1246,-73.97784,40.74526,7000
1247,-74.00602,40.71702,3300
1248,-73.91377,40.6847,37300
1249,-73.97677,40.73244,4400
1250,-73.97441,40.7513,9200
1251,-73.95761,40.76978,12600
1252,-74.00379,40.74215,8300
1253,-74.00177,40.73921,7700
1254,-73.94635,40.77723,14402
1255,-73.98584,40.74243,5600
1256,-73.95534,40.76896,12600
1257,-73.9966,40.68567,6700
1258,-73.95906,40.77727,14000
1259,-73.97723,40.75165,8000
1260,-73.61837,40.6322,413400
1261,-73.99216,40.74933,10100
1262,-73.94276,40.78755,16400
1263,-73.97748,40.76278,10400
1264,-74.01014,40.72031,3900
1265,-73.98807,40.74947,10100
1266,-73.97913,40.67995,12901
1267,-74.01344,40.70353,900
1268,-73.9814,40.76975,14500
1269,-73.97699,40.7612,10400
1270,-73.99165,40.74425,5800
1271,-74.00811,40.73355,7500
1272,-74.00283,40.75047,9900
1273,-74.00553,40.7092,1501
1274,-73.97987,40.73913,6600
1275,-73.957,40.77152,13400
1276,-73.97945,40.75624,9600
1277,-73.95621,40.76886,12600
1278,-73.99489,40.75003,10100
1279,-74.0016,40.73751,7700
1280,-73.97434,40.75567,9200
1281,-73.97676,40.74775,8000
1282,-74.00429,40.7425,8300
1283,-73.9785,40.75069,8000
1284,-73.98598,40.75007,8400
1285,-73.97529,40.78966,17500
1286,-73.95533,40.77672,13800
1287,-73.98182,40.74412,7200
1288,-73.9826,40.77483,15300
1289,-73.99157,40.73522,5200
1290,-73.97299,40.75664,10000
1291,-73.98889,40.76882,13500
1292,-74.00271,40.74063,8300
1293,0,0,
1294,-73.91491,40.76271,14900
1295,-73.98167,40.76735,13700
1296,-73.99446,40.74926,9500
1297,-73.99113,40.75041,10100
1298,-73.97283,40.79757,18700
1299,-74.0096,40.71534,2100
1300,-73.94039,40.84144,25100
1301,-73.92124,40.74012,18502
1302,-73.94593,40.82353,22700
1303,-73.9832,40.75612,11900
1304,-73.98608,40.71765,1402
1305,-73.93564,40.80861,24200
1306,-73.99591,40.72646,5501
1307,-73.96765,40.76603,12200
1308,-74.0143,40.71388,31703
1309,-73.98796,40.77473,15100
1310,-73.98036,40.76056,13100
1311,-73.98626,40.71064,201
1312,-73.98789,40.74911,7600
1313,-73.97628,40.75541,9400
1314,-73.78813,40.73952,134100
1315,-73.99888,40.73913,8100
1316,-73.97668,40.74015,6600
1317,-73.98846,40.72295,3002
1318,-74.00437,40.70734,1502
1319,-73.95417,40.77896,14802
1320,-73.96741,40.75628,9800
1321,-73.88138,40.8312,5400
1322,-73.99174,40.7493,10100
1323,-73.97751,40.74639,7800
1324,-73.99764,40.73011,6500
1325,-73.97549,40.75728,10200
1326,-73.98331,40.75877,12500
1327,-73.96431,40.76135,11000
1328,-73.98768,40.74526,7600
1329,-73.93857,40.79181,18000
1330,-73.94867,40.77665,14402
1331,-73.97464,40.78408,16500
1332,-73.99728,40.73687,7100
1333,-73.99757,40.72966,5501
1334,-74.00411,40.74267,8300
1335,-74.00123,40.74892,9300
1336,-73.96582,40.80523,19900
1337,-74.00276,40.73383,7300
1338,-73.98859,40.75051,10900
1339,-73.98071,40.77741,15700
1340,-73.95628,40.76617,12400
1341,-73.99195,40.74975,10100
1342,-73.98739,40.74479,7600
1343,-73.9914,40.72375,3601
1344,-73.99068,40.69318,900
1345,-73.90879,40.74341,25100
1346,-73.98538,40.75289,8400
1347,-73.92806,40.75596,5700
1348,-73.98587,40.75933,12500
1349,-73.97964,40.78131,16100
1350,-74.00432,40.74236,8300
1351,-73.98986,40.71896,1800
1352,0,0,
1353,-73.98973,40.67995,7500
1354,-74.01529,40.71153,31703
1355,0,0,
1356,-73.95354,40.72845,56100
1357,-73.9884,40.74872,7600
1358,-73.92853,40.7691,7900
1359,-73.98055,40.75977,12500
1360,-73.96333,40.71036,54900
1361,-73.99061,40.74591,5800
1362,-74.00287,40.74977,9900
1363,-73.97074,40.75597,10000
1364,-73.98059,40.68934,3300
1365,-73.97115,40.75841,10000
1366,-73.98934,40.73981,5600
1367,-73.96538,40.76602,12000
1368,-73.98728,40.76119,12700
1369,-73.95169,40.71496,50100
1370,-73.92928,40.69439,39300
1371,-74.00689,40.70847,1502
1372,-73.95752,40.76996,12600
1373,-73.97861,40.77739,15700
1374,-73.99147,40.74472,5800
1375,-73.86169,40.76833,33100
1376,-74.00525,40.7068,1502
1377,-73.97757,40.77923,16100
1378,-73.95926,40.77457,14000
1379,-74.00454,40.74708,9300
1380,-73.98886,40.74385,5800
1381,-73.97862,40.78507,16700
1382,-74.00711,40.71835,3300
1383,-73.95387,40.77079,13400
1384,-73.96672,40.77043,12200
1385,-73.98495,40.75442,11300
1386,-74.00699,40.71834,3300
1387,-73.97396,40.75449,9200
1388,-73.99878,40.73192,6500
1389,-74.00967,40.71327,2100
1390,-73.95684,40.65747,79601
1391,-73.93592,40.7952,17800
1392,-73.94795,40.77065,13600
1393,-73.97688,40.7642,11201
1394,-73.98904,40.74996,10100
1395,-73.99513,40.73924,5400
1396,0,0,
1397,-74.00169,40.75572,9900
1398,-73.96664,40.7677,12200
1399,-73.96608,40.76197,11000
1400,-73.96293,40.76949,12800
1401,-73.98896,40.72598,3800
1402,-73.95925,40.76344,11800
1403,-73.98678,40.74269,5600
1404,-73.99126,40.75749,11500
1405,-73.9701,40.7551,9800
1406,-73.97926,40.75432,9400
1407,-73.97871,40.74732,8000
1408,-73.993,40.68284,7500
1409,-74.00151,40.71966,4500
1410,-74.00273,40.76055,11700
1411,-73.98777,40.77632,15500
1412,-73.96067,40.77278,12800
1413,-73.9923,40.73073,5900
1414,-73.97847,40.72474,2602
1415,-73.99922,40.72022,4500
1416,-73.9793,40.73275,4400
1417,-73.99182,40.69081,900
1418,-73.98219,40.76899,14500
1419,-74.00768,40.74309,9900
1420,-73.87091,40.77403,33100
1421,-73.95847,40.78426,14300
1422,-74.00896,40.73064,6900
1423,-73.99987,40.73454,7100
1424,-73.97889,40.74773,8000
1425,-73.87027,40.77327,33100
1426,-73.95458,40.77924,14802
1427,-73.98594,40.71796,1402
1428,-74.00237,40.7196,3300
1429,-73.87744,40.73711,47300
1430,-73.9748,40.76498,11201
1431,-73.99848,40.74537,9300
1432,-73.85243,40.72165,71100
1433,-73.96148,40.77443,14200
1434,-74.00389,40.74201,8300
1435,-73.99106,40.74724,9500
1436,-73.98331,40.76119,13100
1437,-73.96416,40.80249,19300
1438,-73.9801,40.75348,9400
1439,-73.87889,40.82751,5002
1440,-73.9708,40.78407,16900
1441,-73.99523,40.75203,10300
1442,-73.98359,40.756,11900
1443,-73.94059,40.81402,21200
1444,-73.99633,40.73242,6300
1445,-73.97154,40.76489,11401
1446,-73.98383,40.76506,13700
1447,-73.99069,40.74003,5400
1448,-73.95261,40.78121,14802
1449,-73.95551,40.76742,12400
1450,-73.97684,40.76081,10400
1451,-73.91073,40.76878,14100
1452,-73.98787,40.75649,11900
1453,-73.97854,40.76664,13700
1454,-73.99283,40.74462,9100
1455,-73.97276,40.74471,8601
1456,-73.99018,40.76703,13500
1457,-73.94386,40.68926,26300
1458,-73.95494,40.77759,14801
1459,-73.98913,40.77441,15100
1460,-73.983,40.78421,16300
1461,-73.98799,40.7621,12700
1462,-73.98687,40.74278,5600
1463,-73.99393,40.73542,6100
1464,-74.00277,40.75614,9900
1465,-73.99968,40.731,6500
1466,-73.97076,40.78416,16900
1467,-74.00144,40.73721,7700
1468,-73.95212,40.76915,13200
1469,-73.98082,40.74225,7200
1470,-74.01584,40.70683,1300
1471,-73.97025,40.75611,9800
1472,-73.95618,40.77121,13400
1473,0,0,
1474,-73.97189,40.74585,8601
1475,-73.98765,40.74415,5600
1476,-73.9926,40.75453,11100
1477,-73.95871,40.80002,19300
1478,0,0,
1479,-74.01367,40.70969,1300
1480,-73.9844,40.71884,1402
1481,-74.00274,40.73993,8300
1482,-73.98024,40.7562,9600
1483,-73.98685,40.7255,3800
1484,-74.01131,40.71646,3900
1485,-73.99613,40.74533,9100
1486,-73.90881,40.77477,11700
1487,-73.94784,40.7873,16600
1488,-73.96689,40.67525,20700
1489,-73.97619,40.76553,11201
1490,-73.93927,40.80514,19800
1491,-73.97643,40.74499,7000
1492,-73.9819,40.75415,9600
1493,-73.979,40.75257,8200
1494,-73.95719,40.77466,14000
1495,-74.0033,40.75628,9900
1496,-74.00541,40.71996,3300
1497,-73.97945,40.78138,16100
1498,-73.98028,40.77807,15700
1499,-73.86535,40.77068,33100
1500,-73.94857,40.79658,17402
1501,-73.99402,40.73288,6100
1502,-73.98822,40.74618,7600
1503,-73.99399,40.7344,6100
1504,-73.976,40.78877,17500
1505,-73.98274,40.74611,7400
1506,-73.97083,40.76159,11202
1507,-73.97069,40.75189,9000
1508,-73.97791,40.76295,10400
1509,-74.01151,40.7165,2100
1510,-73.97633,40.77572,15700
1511,-73.95223,40.76959,13200
1512,-73.97778,40.78303,16500
1513,-73.99243,40.7454,9500
1514,-73.96095,40.71906,55500
1515,-73.98113,40.75339,8400
1516,-73.98264,40.68132,12700
1517,-73.982,40.77681,15300
1518,-73.94815,40.78461,15601
1519,-73.95414,40.806,22000
1520,-73.99104,40.76584,13500
1521,-73.95546,40.76815,12400
1522,-73.9733,40.79492,18300
1523,-73.96683,40.79561,18500
1524,-73.97419,40.75686,10000
1525,-73.99413,40.75919,12100
1526,-73.99972,40.71914,4500
1527,-73.81876,40.81455,13200
1528,-73.99412,40.74906,9500
1529,-73.98154,40.73283,4800
1530,-73.95694,40.74595,100
1531,-73.98273,40.74215,6800
1532,-73.9617,40.75587,10601
1533,-73.98337,40.76096,12500
1534,-73.98468,40.75426,11300
1535,-73.96644,40.70499,54500
