STT,pickup_longitude,pickup_latitude,PUCensus_Tract
8471,-73.97901,40.74052,6600
8472,-73.973,40.75551,9200
8473,-73.98872,40.7225,3001
8474,-73.99375,40.72714,5502
8475,-73.86579,40.77083,33100
8476,-74.00839,40.73453,7500
8477,-73.98976,40.70144,2100
8478,-73.98557,40.76434,13300
8479,-73.98505,40.76385,13300
8480,-73.99784,40.7226,4500
8481,-74.00582,40.73654,7700
8482,-73.97735,40.78463,16700
8483,-73.9896,40.75787,12100
8484,-73.98239,40.77895,15900
8485,-73.96595,40.75854,10800
8486,-73.97064,40.75193,9000
8487,-73.99886,40.73462,7100
8488,-74.0045,40.72568,3700
8489,-73.99122,40.73604,5200
8490,-73.96429,40.76756,12000
8491,-73.98819,40.74941,10100
8492,0,0,
8493,-73.97553,40.75095,8000
8494,-73.98615,40.73481,5000
8495,-73.98412,40.76319,13100
8496,-73.9602,40.78193,14300
8497,-73.98235,40.76832,14500
8498,-73.98748,40.72476,3800
8499,-73.94647,40.78086,15400
8500,-73.96062,40.75777,10601
8501,-73.97338,40.76416,11201
8502,-73.97939,40.75557,9600
8503,-74.01318,40.70562,900
8504,-73.95499,40.77323,13400
8505,-74.00211,40.71963,4700
8506,-73.95486,40.76508,11600
8507,-73.99168,40.75035,10100
8508,-73.97557,40.76203,10400
8509,-73.98399,40.74407,7400
8510,-73.98282,40.73088,3400
8511,-73.96219,40.71972,55500
8512,-73.99706,40.74654,9100
8513,-73.77669,40.64499,71600
8514,-73.97975,40.72759,3400
8515,-73.98796,40.74961,10100
8516,-73.9753,40.75809,10200
8517,-73.98876,40.75364,11300
8518,-73.96349,40.77446,13000
8519,-73.97389,40.79194,17900
8520,-73.96348,40.76868,12000
8521,-73.99267,40.73985,5400
8522,-74.0027,40.75207,9900
8523,-73.97365,40.7481,8800
8524,-73.97579,40.7537,9200
8525,-73.97513,40.74982,8800
8526,-73.97201,40.78209,16500
8527,-73.98729,40.74462,5600
8528,-73.984,40.75507,11900
8529,-73.97316,40.74433,7800
8530,-73.99715,40.74227,8700
8531,-74.00228,40.75586,9900
8532,-73.94754,40.77518,14401
8533,-73.97803,40.75378,9400
8534,-74.01666,40.71013,31704
8535,-73.94486,40.71158,49500
8536,-73.99091,40.74949,10100
8537,-73.99325,40.74721,9500
8538,-73.98485,40.74815,7600
8539,-74.00576,40.72032,3300
8540,-73.99556,40.7251,4300
8541,-73.98397,40.74923,8200
8542,-73.97923,40.76422,13700
8543,-74.00399,40.74773,9300
8544,-74.00818,40.73743,7900
8545,-73.99102,40.75071,10100
8546,-73.92317,40.75518,5700
8547,-73.95494,40.76917,13200
8548,-73.783,40.64393,71600
8549,0,0,
8550,-73.9876,40.71974,1800
8551,-73.96834,40.76517,11401
8552,0,0,
8553,-73.94825,40.78378,15601
8554,-73.97829,40.76494,13700
8555,-73.99244,40.73136,5900
8556,-73.97245,40.79408,18300
8557,-73.97408,40.76262,11202
8558,-73.95199,40.82225,22500
8559,-73.97398,40.76423,11201
8560,-73.98701,40.75953,12500
8561,-73.97697,40.76552,13700
8562,-73.97792,40.76281,10400
8563,-73.97932,40.75552,9400
8564,-73.98651,40.75809,11900
8565,-73.99665,40.75447,11100
8566,0,0,
8567,-74.00321,40.73886,7700
8568,-73.97091,40.76253,11202
8569,-73.99933,40.74402,8700
8570,-73.97584,40.78158,16500
8571,-73.98959,40.75731,11900
8572,-73.98722,40.74994,7600
8573,-73.97368,40.78441,16900
8574,-73.97878,40.77725,15700
8575,-74.00487,40.74082,8300
8576,-73.99904,40.72644,4900
8577,-73.99719,40.76208,12900
8578,-73.98477,40.76,12500
8579,-73.97622,40.78075,16500
8580,-73.96029,40.76606,11800
8581,-73.99144,40.72713,3800
8582,-73.98989,40.73898,5200
8583,-73.97597,40.75876,10200
8584,-73.97483,40.7622,10400
8585,-73.98394,40.77967,15900
8586,-73.98623,40.75738,11900
8587,-73.99719,40.72254,4300
8588,-73.98134,40.78043,16300
8589,-73.96784,40.75607,9800
8590,-73.99041,40.73146,6100
8591,-73.95616,40.71415,51900
8592,-73.94024,40.75108,3300
8593,-73.9594,40.77709,14000
8594,-73.99864,40.7171,2900
8595,-73.98396,40.75452,8400
8596,-73.97677,40.76521,13700
8597,-73.96924,40.80082,19100
8598,-74.01185,40.71576,2100
8599,-73.95964,40.81405,21100
8600,-73.98105,40.74164,6600
8601,-73.95214,40.77205,13200
8602,-73.96182,40.768,12600
8603,-73.99247,40.74887,10100
8604,-73.99077,40.75593,11500
8605,-74.00498,40.71993,3300
8606,-73.97474,40.75592,9200
8607,-73.95613,40.77197,13400
8608,-73.94985,40.72224,56900
8609,-73.99401,40.75129,10100
8610,-73.97266,40.79373,18300
8611,-73.99246,40.74188,5800
8612,-73.98441,40.7286,3400
8613,-73.98253,40.77247,14900
8614,-73.96642,40.76239,11402
8615,-73.96814,40.76156,11203
8616,-73.9597,40.77956,15001
8617,-73.999,40.7547,11100
8618,-73.95512,40.77904,14801
8619,-73.96634,40.78956,17700
8620,-74.00118,40.73641,7100
8621,-73.97922,40.78441,16700
8622,-73.99483,40.74009,5400
8623,-73.94411,40.77598,14402
8624,-73.9997,40.73329,6300
8625,-73.98428,40.75512,11900
8626,-73.97802,40.7512,8000
8627,-73.9822,40.7459,7200
8628,-73.97488,40.75052,8000
8629,-73.97247,40.75893,10000
8630,-74.0067,40.74407,8300
8631,-73.98168,40.76267,13100
8632,-74.00155,40.71997,4700
8633,-73.98426,40.72897,3400
8634,-73.98527,40.75861,11900
8635,-73.98723,40.74213,5600
8636,-74.00171,40.70898,1501
8637,-73.96319,40.7625,11000
8638,-73.9826,40.72317,2601
8639,-73.98652,40.76167,12500
8640,-73.96931,40.7587,10000
8641,-73.99681,40.7374,5400
8642,-73.96466,40.76421,12000
8643,-73.94657,40.77243,13600
8644,-73.95635,40.77166,13400
8645,-73.98172,40.75566,9600
8646,-73.98469,40.77452,15100
8647,-73.96302,40.7667,12000
8648,-73.98503,40.7428,5600
8649,-73.99605,40.72409,4300
8650,-73.95208,40.78442,15801
8651,-73.979,40.78549,16700
8652,-73.99652,40.73714,6300
8653,-73.99049,40.74616,9500
8654,-73.9187,40.75923,15500
8655,-73.96369,40.77428,13000
8656,-73.98366,40.7381,6400
8657,-73.97344,40.76414,11201
8658,-73.87463,40.77406,33100
8659,-73.9585,40.77292,12800
8660,-73.96822,40.77096,14300
8661,-73.99142,40.74079,5800
8662,-73.86275,40.76895,33100
8663,-73.99487,40.76605,13500
8664,-73.98493,40.74162,6800
8665,-73.98465,40.72442,3200
8666,-73.97544,40.74886,8800
8667,-73.95142,40.79954,18600
8668,-73.9772,40.75396,9200
8669,-73.97935,40.78556,16700
8670,-73.99477,40.74573,9100
8671,-73.9877,40.77009,14500
8672,-74.00398,40.72557,4900
8673,-74.00158,40.73067,6500
8674,-73.99059,40.75632,11500
8675,-73.97758,40.74807,8000
8676,-73.98561,40.74778,7600
8677,-73.99773,40.72091,4500
8678,-73.78923,40.64185,71600
8679,-73.96147,40.78016,14300
8680,-73.98571,40.74421,7400
8681,-73.9775,40.73821,6200
8682,-73.99991,40.74323,8700
8683,-73.99747,40.74491,9100
8684,0,0,
8685,-73.94669,40.77246,13600
8686,-74.00228,40.72938,6500
8687,-73.99639,40.76331,12900
8688,-73.99076,40.70297,2100
8689,-73.99721,40.74692,9100
8690,-74.00826,40.70689,700
8691,-74.0136,40.70457,900
8692,-74.00595,40.74448,8900
8693,-73.78987,40.64404,71600
8694,-73.95082,40.78595,15802
8695,-73.97609,40.78106,16500
8696,-73.99739,40.74667,9100
8697,-73.96116,40.77175,12800
8698,-73.95028,40.77154,13600
8699,-73.94563,40.77811,15200
8700,-73.9675,40.78775,14300
8701,-73.96818,40.76801,12200
8702,-73.96721,40.75683,9800
8703,-73.9828,40.73935,6800
8704,-73.98947,40.73016,4200
8705,-73.99779,40.76388,12900
8706,-73.9826,40.75859,12500
8707,-73.93273,40.714,44900
8708,-73.98171,40.75696,9600
8709,-73.9939,40.7566,11500
8710,-73.94863,40.71129,50300
8711,-73.95864,40.76384,11600
8712,-73.97294,40.76433,11401
8713,-73.98727,40.72237,3001
8714,-74.00214,40.7246,4700
8715,-73.98659,40.76168,12700
8716,-73.97367,40.76027,10200
8717,-73.96424,40.76769,12000
8718,-73.97973,40.76463,13700
8719,-73.98895,40.72294,3601
8720,-73.97923,40.72364,2602
8721,-73.8647,40.77168,33100
8722,-74.00983,40.72063,3900
8723,-73.99755,40.72132,4500
8724,-73.99004,40.75769,12100
8725,-74.00817,40.73817,7900
8726,-73.97358,40.76376,11201
8727,-73.87078,40.77409,33100
8728,-74.0056,40.73248,7300
8729,-73.97202,40.79439,18300
8730,-73.95215,40.7774,14601
8731,-73.98092,40.75357,9600
8732,-74.00331,40.72347,4700
8733,-73.97829,40.7841,16700
8734,-73.96764,40.7687,12200
8735,-74.00722,40.73294,7500
8736,-73.98193,40.77721,15700
8737,-73.98237,40.76381,13100
8738,-73.94847,40.78234,15400
8739,-73.98247,40.7624,13100
8740,-73.87094,40.7738,33100
8741,-73.98681,40.74542,7600
8742,-73.9877,40.74378,5600
8743,0,0,
8744,-73.98579,40.72722,3800
8745,-73.97209,40.75388,9000
8746,-74.01176,40.70929,1300
8747,-73.99327,40.72763,5502
8748,-74.00558,40.7508,9900
8749,-73.98596,40.76832,13900
8750,-73.98171,40.77348,14900
8751,-73.95225,40.74927,100
8752,-73.97772,40.78895,17500
8753,-73.86335,40.76996,33100
8754,-73.97965,40.73548,6400
8755,-73.96079,40.77515,14000
8756,-73.97457,40.79351,17900
8757,-73.98152,40.76808,14500
8758,-73.93911,40.80519,19800
8759,-73.98112,40.74164,6800
8760,-73.96785,40.80285,19500
8761,-73.98189,40.76214,13100
8762,-74.00502,40.72318,3700
8763,-73.77675,40.64536,71600
8764,-73.97256,40.76025,10200
8765,-73.99351,40.72749,5502
8766,-73.99633,40.72358,4300
8767,-73.99129,40.75638,11500
8768,-73.99304,40.72016,1800
8769,-73.97561,40.77651,14300
8770,-73.99477,40.75534,11100
8771,-73.98057,40.74266,7200
8772,-73.97857,40.78832,17100
8773,-73.97366,40.75272,9200
8774,-73.95274,40.78337,15801
8775,-74.00221,40.71988,4700
8776,-73.96159,40.76868,12800
8777,-73.98953,40.74741,10100
8778,-73.97192,40.76096,10200
8779,-73.99463,40.74563,9100
8780,-73.98242,40.77894,15900
8781,-74.0086,40.72344,3900
8782,-73.97235,40.76082,10200
8783,-73.87342,40.77403,33100
8784,-73.9873,40.75298,11300
8785,-73.96142,40.75619,10601
8786,-73.97847,40.75686,9600
8787,-73.97315,40.75176,8800
8788,-73.95458,40.77799,14601
8789,-73.97575,40.74899,8000
8790,-73.92872,40.7875,24000
8791,-73.98819,40.75402,11300
8792,-74.0076,40.72568,3700
8793,-73.99128,40.74994,10100
8794,-73.98614,40.75692,11900
8795,-74.00855,40.72612,3700
8796,-73.97438,40.75103,9200
8797,-73.97102,40.79431,18300
8798,-73.99245,40.74322,5800
8799,-73.96242,40.76306,11000
8800,-73.99045,40.7462,9500
8801,-74.011,40.71078,1300
8802,-73.98434,40.75472,11300
8803,-74.00875,40.70745,700
8804,-73.99294,40.74857,9500
8805,-73.99288,40.73728,5400
8806,-73.97506,40.76544,14300
8807,-73.9698,40.75289,9000
8808,-73.99258,40.71992,1800
8809,-73.96011,40.76952,12600
8810,-73.97629,40.78224,16500
8811,-73.968,40.75974,11203
8812,-73.99716,40.7263,5501
8813,-73.99656,40.75501,11100
8814,-73.99253,40.74931,10100
8815,-73.93111,40.76073,4700
8816,-73.96465,40.79178,18100
8817,-74.01293,40.71694,2100
8818,-74.0013,40.7319,6700
8819,-73.95508,40.76508,12400
8820,-73.96595,40.76299,11402
8821,-73.95986,40.76283,11800
8822,0,0,
8823,-73.97097,40.796,18300
8824,-73.97654,40.75216,9200
8825,-73.97591,40.74869,7800
8826,-73.98705,40.72944,4000
8827,-73.96145,40.77188,12800
8828,-73.86277,40.76842,33100
8829,-73.97634,40.75241,9200
8830,-73.95583,40.78211,15002
8831,-74.013,40.71625,2100
8832,-73.99703,40.76262,12900
8833,-74.00444,40.71609,3100
8834,-74.00232,40.71972,4700
8835,-73.97454,40.79106,17900
8836,-73.98059,40.74771,8000
8837,-74.00791,40.74128,7900
8838,-73.95963,40.76441,11800
8839,-74.00271,40.73393,7300
8840,-73.95326,40.77574,13800
8841,-73.97845,40.72967,4400
8842,-73.99133,40.74992,10100
8843,-73.97679,40.78005,16100
8844,-73.97319,40.76426,11201
8845,-73.94986,40.78722,16600
8846,-73.97563,40.78966,17500
8847,-73.97664,40.76423,11201
8848,-73.99558,40.76944,13500
8849,-73.99667,40.74432,9100
8850,-73.97374,40.7944,18300
8851,-73.983,40.76772,14500
8852,-73.98252,40.75915,12500
8853,-73.99809,40.72279,4300
8854,-73.96029,40.81574,21100
8855,-73.95876,40.81532,21100
8856,-73.79778,40.70928,45400
8857,-73.97706,40.74751,8000
8858,-73.98173,40.74399,7200
8859,-73.98785,40.73827,5200
8860,-73.94815,40.78277,15400
8861,-73.98535,40.75,8400
8862,-74.00437,40.75203,9900
8863,-74.00316,40.72525,4900
8864,-74.0096,40.71578,2100
8865,-73.97033,40.76443,11401
8866,-73.97656,40.7483,8000
8867,-73.98403,40.72312,3200
8868,-73.97826,40.77315,15300
8869,-73.98571,40.73537,5000
8870,-73.98366,40.74256,6800
8871,-73.97993,40.76051,10400
8872,-73.98168,40.7365,6400
8873,-73.97416,40.76278,11201
8874,-73.98732,40.72931,4000
8875,0,0,
8876,-73.98768,40.7195,1800
8877,-73.98165,40.74089,6800
8878,-73.94873,40.7777,14402
8879,-73.99122,40.75554,11500
8880,-73.97353,40.76927,14300
8881,-73.87458,40.77408,33100
8882,-73.98739,40.75469,11300
8883,-73.9878,40.73472,5000
8884,-73.98725,40.75629,11900
8885,-73.78992,40.64384,71600
8886,-73.95162,40.78122,15400
8887,-73.97531,40.79003,17500
8888,-73.99439,40.75077,10100
8889,-73.95465,40.7793,14802
8890,-73.98223,40.7747,15300
8891,-73.94995,40.71777,51500
8892,-73.98067,40.75065,8200
8893,-73.96347,40.76582,12000
8894,-73.99988,40.71813,4500
8895,-73.95582,40.76423,11600
8896,0,0,
8897,-73.96,40.76229,10602
8898,-73.98208,40.77766,15700
8899,-73.98391,40.76502,13700
8900,-73.98217,40.72778,3200
8901,-73.98208,40.75684,9600
8902,-73.98081,40.76337,13700
8903,-73.99073,40.75097,10100
8904,-73.9916,40.75469,10900
8905,-73.9859,40.74648,7400
8906,-73.9916,40.75016,10100
8907,-73.98854,40.73142,4000
8908,-73.99133,40.73382,6100
8909,-73.9741,40.74341,7000
8910,-73.98855,40.73119,4000
8911,-73.97423,40.75652,10000
8912,-73.98995,40.73039,4200
8913,-73.96668,40.80433,19900
8914,-74.00665,40.74401,8300
8915,-73.97292,40.76094,10200
8916,-74.01609,40.7111,31704
8917,-73.96577,40.75745,10800
8918,-74.00022,40.72722,6500
8919,-73.9941,40.72271,4300
8920,-73.99386,40.73552,6100
8921,-73.95594,40.78471,16001
8922,-74.00089,40.7464,9300
8923,-74.00768,40.73241,6900
8924,-73.98419,40.73204,4800
8925,-73.98232,40.76827,14500
8926,-73.96176,40.66225,32700
8927,-73.84397,40.7212,73700
8928,-74.0089,40.71804,3300
8929,-74.0161,40.715,31703
8930,-73.97513,40.74116,6200
8931,-73.97637,40.75178,9200
8932,-73.95843,40.77737,14000
8933,-73.99518,40.74482,9100
8934,-73.9646,40.75602,9800
8935,-73.97239,40.74967,8800
8936,-73.99967,40.73896,8100
8937,-73.99881,40.7127,2700
8938,-74.00572,40.73669,7700
8939,-73.99899,40.75488,9900
8940,-73.99137,40.72707,3800
8941,-73.99477,40.76067,12900
8942,-73.98923,40.7185,1800
8943,-73.95966,40.71131,52300
8944,-74.00532,40.74572,8900
8945,-73.97615,40.75979,10200
8946,-73.95343,40.77861,14602
8947,-73.95137,40.77866,14602
8948,-73.96088,40.7721,12800
8949,-73.98247,40.721,2201
8950,-74.00006,40.71907,4500
8951,-73.96078,40.77824,14200
8952,-73.99538,40.74401,9100
8953,-73.98392,40.73022,4000
8954,-73.96787,40.79259,18100
8955,-73.94983,40.77695,14601
8956,-73.99423,40.74106,8700
8957,-73.95237,40.77812,14601
8958,-73.97931,40.72771,3400
8959,-73.98929,40.71825,1800
8960,-73.96056,40.81285,21100
8961,-74.00786,40.73248,6900
8962,-73.97511,40.75994,10200
8963,-73.96144,40.765,11800
8964,-73.95648,40.71696,51900
8965,-73.99962,40.74022,8100
8966,-73.9752,40.74973,8800
8967,-73.99517,40.73963,5400
8968,-73.96982,40.76234,11203
8969,-73.97423,40.78383,16500
8970,-73.99759,40.72123,4500
8971,-73.96886,40.76126,11203
8972,-73.98386,40.76066,12500
8973,-73.9532,40.76684,12400
8974,-73.9954,40.75466,11100
8975,-73.97117,40.79562,18300
8976,-73.96556,40.76532,12000
8977,-73.92834,40.76929,7900
8978,-73.96915,40.79562,18500
8979,-73.99581,40.7267,5501
8980,-73.97116,40.79878,18700
8981,-74.01401,40.70951,1300
8982,-74.00459,40.74219,8300
8983,-73.99801,40.76139,12900
8984,-73.96962,40.76322,11401
8985,-73.96516,40.76938,12200
8986,-73.9735,40.76409,11201
8987,-73.98988,40.69614,1300
8988,-73.98644,40.74912,7600
8989,-74.00574,40.71209,3100
8990,-74.00634,40.73342,7300
8991,-73.99802,40.72094,4500
8992,-74.00973,40.70451,900
8993,-73.98772,40.73859,5200
8994,-73.95579,40.76415,11600
8995,-73.99621,40.7436,9100
8996,-73.91143,40.74576,25302
8997,-73.95387,40.77487,13800
8998,-73.94896,40.78081,15400
8999,-73.99149,40.76002,12100
9000,-73.98809,40.73207,4200
9001,-73.98277,40.72693,3200
9002,-73.98337,40.76,12500
9003,-73.99053,40.75108,10900
9004,-73.98787,40.72847,3800
9005,-73.96963,40.75712,9800
9006,-73.97875,40.78536,16700
9007,-73.99506,40.69267,700
9008,-74.0018,40.73554,7300
9009,-73.86335,40.76964,33100
9010,-73.98538,40.76328,13100
9011,-73.98019,40.73897,6600
9012,-74.0037,40.72698,3700
9013,-73.95759,40.77014,12600
9014,-73.98709,40.76605,13900
9015,-73.99161,40.7698,13500
9016,-73.98102,40.76444,13700
9017,-74.0072,40.7054,700
9018,-73.99019,40.74082,5800
9019,-73.98098,40.75033,8200
9020,-73.86279,40.76896,33100
9021,-73.98193,40.76576,13700
9022,-73.78204,40.64473,71600
9023,-73.99458,40.76409,12900
9024,-73.9684,40.75063,8602
9025,-73.87453,40.77407,33100
9026,-73.96011,40.76129,10602
9027,-73.98751,40.76076,12700
9028,-73.98282,40.77168,14900
9029,-73.96236,40.77296,12800
9030,-73.98511,40.75511,11300
9031,-74.00437,40.74187,8300
9032,-73.99255,40.73008,5700
9033,-73.98977,40.74185,5800
9034,-73.97783,40.74634,7200
9035,-73.98802,40.71862,1800
9036,-73.78214,40.64472,71600
9037,-73.99277,40.75417,11100
9038,-73.959,40.76911,12600
9039,-73.99626,40.73256,6300
9040,-73.9571,40.77742,14000
9041,-73.96655,40.76201,11402
9042,-73.99356,40.74245,9100
9043,-73.98262,40.7231,2601
9044,-73.99694,40.7256,5501
9045,-74.0088,40.71972,3900
9046,-73.96017,40.77328,12800
9047,-73.97113,40.75167,9000
9048,-73.99479,40.74566,9100
9049,-73.95837,40.71932,55700
9050,-73.97965,40.73969,6600
9051,-73.98587,40.75697,11900
9052,-73.98095,40.75906,9600
9053,-73.98174,40.75804,9600
9054,-73.77678,40.6458,71600
9055,-73.98879,40.75903,12100
9056,-73.97795,40.72534,2800
9057,-73.97472,40.74257,7000
9058,-73.98239,40.77513,15300
9059,-73.96823,40.79213,18100
9060,-74.00263,40.73064,6700
9061,-73.96916,40.78567,17300
9062,-73.95656,40.76797,12600
9063,-73.97096,40.76144,11202
9064,-73.99469,40.75045,10100
9065,-73.94455,40.78785,16400
9066,-73.98239,40.77551,15300
9067,-73.99872,40.73405,6300
9068,-73.96011,40.77893,14200
9069,-73.9769,40.72239,2000
9070,-73.99066,40.75119,10900
9071,-73.98252,40.74517,7200
9072,-74.00198,40.7506,9700
9073,-73.9534,40.77135,13200
9074,-73.95936,40.76315,11600
9075,-73.99303,40.73667,5200
9076,-73.97195,40.75661,10000
9077,-73.98739,40.73308,4200
9078,-73.98181,40.74388,7200
9079,-73.94012,40.75122,3300
9080,-73.98717,40.75641,11900
9081,-73.94097,40.71255,48100
9082,-73.99996,40.72174,4700
9083,-73.9944,40.76111,12900
9084,-74.00386,40.7418,8300
9085,-73.9892,40.75863,12100
9086,-74.00199,40.7301,6700
9087,-73.99408,40.72849,5700
9088,0,0,
9089,-74.00385,40.7383,7700
9090,-73.96114,40.75985,10602
9091,-74.00082,40.73901,7700
9092,-73.98282,40.77685,15300
9093,-73.99694,40.73729,7100
9094,-73.99054,40.73424,6100
9095,-73.99359,40.75696,11500
9096,-73.98759,40.76288,12700
9097,-73.96849,40.76479,11401
9098,-73.95661,40.76678,12400
9099,-73.98355,40.72141,2202
9100,-73.98099,40.75959,12500
9101,-73.98584,40.75279,11300
9102,-73.9539,40.76591,12400
9103,-73.97011,40.75902,10000
9104,0,0,
9105,-73.97007,40.79951,19100
9106,-73.97806,40.75133,8000
9107,-73.99412,40.75168,10300
9108,-73.98167,40.75791,9600
9109,-73.95297,40.77672,14601
9110,-73.96933,40.79815,18700
9111,-73.99385,40.76171,12100
9112,-73.99786,40.73204,6300
9113,-73.96902,40.76717,12200
9114,-73.98785,40.75664,11900
9115,-73.97853,40.75254,9400
9116,-73.97595,40.74492,7800
9117,-73.98473,40.74255,5600
9118,-73.97241,40.78122,16500
9119,-73.98346,40.7419,6800
9120,-73.99897,40.73407,6300
9121,-73.98991,40.74084,5600
9122,-74.0031,40.74744,9300
9123,-73.95118,40.78606,15802
9124,-73.9797,40.75568,9600
9125,-73.9845,40.76732,13900
9126,-73.97573,40.74497,7800
9127,-74.00011,40.73332,7100
9128,-74.00095,40.72573,4900
9129,-73.99391,40.76686,13500
9130,-73.97681,40.78003,16100
9131,-73.95176,40.71496,50100
9132,-73.98362,40.76067,12500
9133,-73.94632,40.77296,13600
9134,-74.00038,40.72911,6500
9135,-73.98977,40.75875,12100
9136,-74.00797,40.72284,3300
9137,-73.99821,40.7237,4300
9138,-73.97198,40.7623,11202
9139,-73.99283,40.75749,11500
9140,-73.78362,40.64873,71600
